,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf,url,lat,long
1680,4521 GRENADINE CIR,"4521 GRENADINE CIR Cobb County, GA",2021-12-10,"$358,000.00",358000,2033,176.09444171175602,"https://www.google.com/maps/search/4521%20GRENADINE%20CIR%20Cobb%20County,%20GA",34.0651624,-84.6319499
1681,3295 GREENCASTLE CHSE,"3295 GREENCASTLE CHSE Cobb County, GA",2021-12-10,"$675,000.00",675000,2842,237.50879662209712,"https://www.google.com/maps/search/3295%20GREENCASTLE%20CHSE%20Cobb%20County,%20GA",34.0165522,-84.4542878
1682,2256 GLENRIDGE DR,"2256 GLENRIDGE DR Cobb County, GA",2021-12-10,"$480,100.00",480100,2482,193.4327155519742,"https://www.google.com/maps/search/2256%20GLENRIDGE%20DR%20Cobb%20County,%20GA",34.0002006,-84.4892981
1683,1474 ALISON JANE LN,"1474 ALISON JANE LN Cobb County, GA",2021-12-10,"$412,000.00",412000,1818,226.62266226622663,"https://www.google.com/maps/search/1474%20ALISON%20JANE%20LN%20Cobb%20County,%20GA",34.0570581,-84.5257209
1684,810 CORSIGLIA FARM,"810 CORSIGLIA FARM Cobb County, GA",2021-12-10,"$469,000.00",469000,2220,211.26126126126127,"https://www.google.com/maps/search/810%20CORSIGLIA%20FARM%20Cobb%20County,%20GA",33.9520873,-84.5280145
1685,3755 GARDENWICK RD SW,"3755 GARDENWICK RD SW Cobb County, GA",2021-12-10,"$411,596.00",411596,1994,206.4172517552658,"https://www.google.com/maps/search/3755%20GARDENWICK%20RD%20SW%20Cobb%20County,%20GA",33.8631082,-84.6945789
1686,2332 HERITAGE PARK CIR UNIT 11,"2332 HERITAGE PARK CIR UNIT 11 Cobb County, GA",2021-12-10,"$235,000.00",235000,1639,143.38010982306284,"https://www.google.com/maps/search/2332%20HERITAGE%20PARK%20CIR%20UNIT%2011%20Cobb%20County,%20GA",34.0094422,-84.5618431
1687,1781 BLACKWILLOW DR,"1781 BLACKWILLOW DR Cobb County, GA",2021-12-10,"$425,000.00",425000,2240,189.7321428571429,"https://www.google.com/maps/search/1781%20BLACKWILLOW%20DR%20Cobb%20County,%20GA",34.0619813,-84.4989693
1688,5024 MABLE LAKE DR,"5024 MABLE LAKE DR Cobb County, GA",2021-12-10,"$246,200.00",246200,1356,181.56342182890856,"https://www.google.com/maps/search/5024%20MABLE%20LAKE%20DR%20Cobb%20County,%20GA",33.8313366,-84.5844246
1689,4727 SULLIVAN RD,"4727 SULLIVAN RD Cobb County, GA",2021-12-10,"$855,000.00",855000,4454,191.9622810956444,"https://www.google.com/maps/search/4727%20SULLIVAN%20RD%20Cobb%20County,%20GA",33.813756,-84.690355
1690,1468 BELLEMEADE FARMS RD,"1468 BELLEMEADE FARMS RD Cobb County, GA",2021-12-10,"$335,000.00",335000,1557,215.1573538856776,"https://www.google.com/maps/search/1468%20BELLEMEADE%20FARMS%20RD%20Cobb%20County,%20GA",33.9174976,-84.5611136
1691,1864 TRISTAN DR,"1864 TRISTAN DR Cobb County, GA",2021-12-10,"$571,000.00",571000,2689,212.3465972480476,"https://www.google.com/maps/search/1864%20TRISTAN%20DR%20Cobb%20County,%20GA",33.8495335,-84.501305
1692,774 KING SWORD CT,"774 KING SWORD CT Cobb County, GA",2021-12-10,"$485,000.00",485000,3034,159.85497692814766,"https://www.google.com/maps/search/774%20KING%20SWORD%20CT%20Cobb%20County,%20GA",33.7896351,-84.5367599
1693,4353 BRIDGEHAVEN DR UNIT 18,"4353 BRIDGEHAVEN DR UNIT 18 Cobb County, GA",2021-12-10,"$715,500.00",715500,3706,193.06529951430116,"https://www.google.com/maps/search/4353%20BRIDGEHAVEN%20DR%20UNIT%2018%20Cobb%20County,%20GA",33.8511016,-84.491361
1694,3667 EDENBOURGH PL,"3667 EDENBOURGH PL Cobb County, GA",2021-12-10,"$525,000.00",525000,2984,175.93833780160858,"https://www.google.com/maps/search/3667%20EDENBOURGH%20PL%20Cobb%20County,%20GA",34.042115,-84.4660559
1695,4676 BISHOP LAKE RD,"4676 BISHOP LAKE RD Cobb County, GA",2021-12-10,"$657,500.00",657500,3033,216.7820639630729,"https://www.google.com/maps/search/4676%20BISHOP%20LAKE%20RD%20Cobb%20County,%20GA",34.0010685,-84.4169998
1696,339 STILL PINE BND,"339 STILL PINE BND Cobb County, GA",2021-12-10,"$645,000.00",645000,3390,190.2654867256637,"https://www.google.com/maps/search/339%20STILL%20PINE%20BND%20Cobb%20County,%20GA",33.8924123,-84.5449287
1697,1901 O SHEA LN,"1901 O SHEA LN Cobb County, GA",2021-12-10,"$390,000.00",390000,2472,157.76699029126215,"https://www.google.com/maps/search/1901%20O%20SHEA%20LN%20Cobb%20County,%20GA",33.9971689,-84.4546159
1698,3660 DALLAS ACWORTH HWY NW,"3660 DALLAS ACWORTH HWY NW Cobb County, GA",2021-12-10,"$230,000.00",230000,2218,103.69702434625788,"https://www.google.com/maps/search/3660%20DALLAS%20ACWORTH%20HWY%20NW%20Cobb%20County,%20GA",34.043631,-84.729197
1699,4544 HOWELL FARMS RD,"4544 HOWELL FARMS RD Cobb County, GA",2021-12-10,"$367,000.00",367000,2500,146.8,"https://www.google.com/maps/search/4544%20HOWELL%20FARMS%20RD%20Cobb%20County,%20GA",34.0686122,-84.6155945
1700,1870 WITT DR,"1870 WITT DR Cobb County, GA",2021-12-10,"$45,000.00",45000,988,45.54655870445344,"https://www.google.com/maps/search/1870%20WITT%20DR%20Cobb%20County,%20GA",33.8087236,-84.6093373
1701,4141 MCEVER PARK DR,"4141 MCEVER PARK DR Cobb County, GA",2021-12-10,"$375,000.00",375000,1762,212.8263337116913,"https://www.google.com/maps/search/4141%20MCEVER%20PARK%20DR%20Cobb%20County,%20GA",34.0505311,-84.6516111
1702,2317 ELMWOOD CIR SE,"2317 ELMWOOD CIR SE Cobb County, GA",2021-12-10,"$365,000.00",365000,1075,339.5348837209302,"https://www.google.com/maps/search/2317%20ELMWOOD%20CIR%20SE%20Cobb%20County,%20GA",33.8218471,-84.4878636
1703,1726 HEDGESTONE CT UNIT 3,"1726 HEDGESTONE CT UNIT 3 Cobb County, GA",2021-12-10,"$304,000.00",304000,1832,165.93886462882097,"https://www.google.com/maps/search/1726%20HEDGESTONE%20CT%20UNIT%203%20Cobb%20County,%20GA",33.9969908,-84.5881157
1704,2515 CENTENNIAL COMMONS VW,"2515 CENTENNIAL COMMONS VW Cobb County, GA",2021-12-10,"$355,000.00",355000,1816,195.48458149779736,"https://www.google.com/maps/search/2515%20CENTENNIAL%20COMMONS%20VW%20Cobb%20County,%20GA",34.0811301,-84.6200743
1705,848 FARLEY ML,"848 FARLEY ML Cobb County, GA",2021-12-10,"$800,000.00",800000,4192,190.83969465648852,"https://www.google.com/maps/search/848%20FARLEY%20ML%20Cobb%20County,%20GA",33.9331558,-84.4450398
1706,570 GLEN EAGLES CIR,"570 GLEN EAGLES CIR Cobb County, GA",2021-12-10,"$856,800.00",856800,3757,228.05429864253395,"https://www.google.com/maps/search/570%20GLEN%20EAGLES%20CIR%20Cobb%20County,%20GA",33.9361621,-84.4284062
1707,1586 RICHMOND DR,"1586 RICHMOND DR Cobb County, GA",2021-12-10,"$349,000.00",349000,1992,175.2008032128514,"https://www.google.com/maps/search/1586%20RICHMOND%20DR%20Cobb%20County,%20GA",33.8029325,-84.5113839
1708,109 NELLIE BROOK DR,"109 NELLIE BROOK DR Cobb County, GA",2021-12-10,"$399,000.00",399000,2948,135.34599728629578,"https://www.google.com/maps/search/109%20NELLIE%20BROOK%20DR%20Cobb%20County,%20GA",33.7994039,-84.5515595
1709,6870 QUEEN MILL RD,"6870 QUEEN MILL RD Cobb County, GA",2021-12-10,"$327,000.00",327000,1494,218.87550200803213,"https://www.google.com/maps/search/6870%20QUEEN%20MILL%20RD%20Cobb%20County,%20GA",33.7862588,-84.5425111
1710,408 ROCKFORD PASS,"408 ROCKFORD PASS Cobb County, GA",2021-12-10,"$550,000.00",550000,3160,174.0506329113924,"https://www.google.com/maps/search/408%20ROCKFORD%20PASS%20Cobb%20County,%20GA",33.944345,-84.5838109
1711,5531 CLIPPER BAY DR,"5531 CLIPPER BAY DR Cobb County, GA",2021-12-10,"$507,500.00",507500,2275,223.07692307692307,"https://www.google.com/maps/search/5531%20CLIPPER%20BAY%20DR%20Cobb%20County,%20GA",33.9216228,-84.7159435
1712,3110 CREST RIDGE CIR,"3110 CREST RIDGE CIR Cobb County, GA",2021-12-10,"$326,000.00",326000,1508,216.1803713527852,"https://www.google.com/maps/search/3110%20CREST%20RIDGE%20CIR%20Cobb%20County,%20GA",33.8835671,-84.5848747
1713,1997 HIDDEN VALLEY DR,"1997 HIDDEN VALLEY DR Cobb County, GA",2021-12-10,"$290,000.00",290000,1595,181.8181818181818,"https://www.google.com/maps/search/1997%20HIDDEN%20VALLEY%20DR%20Cobb%20County,%20GA",33.8740405,-84.5970868
1714,5700 ALLISON WOOD CT,"5700 ALLISON WOOD CT Cobb County, GA",2021-12-10,"$400,000.00",400000,2857,140.0070003500175,"https://www.google.com/maps/search/5700%20ALLISON%20WOOD%20CT%20Cobb%20County,%20GA",33.98996,-84.4896164
1715,2119 CHATOU PL,"2119 CHATOU PL Cobb County, GA",2021-12-10,"$425,000.00",425000,2475,171.7171717171717,"https://www.google.com/maps/search/2119%20CHATOU%20PL%20Cobb%20County,%20GA",34.0013812,-84.628577
1716,6452 CHARLES RD,"6452 CHARLES RD Cobb County, GA",2021-12-10,"$325,000.00",325000,1666,195.078031212485,"https://www.google.com/maps/search/6452%20CHARLES%20RD%20Cobb%20County,%20GA",33.7969762,-84.59633
1717,437 CHERRY TREE LN,"437 CHERRY TREE LN Cobb County, GA",2021-12-10,"$460,000.00",460000,2951,155.8793629278211,"https://www.google.com/maps/search/437%20CHERRY%20TREE%20LN%20Cobb%20County,%20GA",33.9889132,-84.5703811
1718,4533 WESTVIEW DR,"4533 WESTVIEW DR Cobb County, GA",2021-12-10,"$252,500.00",252500,1179,214.1645462256149,"https://www.google.com/maps/search/4533%20WESTVIEW%20DR%20Cobb%20County,%20GA",33.832779,-84.6868015
1719,2405 CHAUNCEY LN,"2405 CHAUNCEY LN Cobb County, GA",2021-12-10,"$242,000.00",242000,1352,178.9940828402367,"https://www.google.com/maps/search/2405%20CHAUNCEY%20LN%20Cobb%20County,%20GA",33.8744186,-84.625163
1720,4338 KOUSA RD UNIT 7,"4338 KOUSA RD UNIT 7 Cobb County, GA",2021-12-10,"$284,795.00",284795,1978,143.98129423660262,"https://www.google.com/maps/search/4338%20KOUSA%20RD%20UNIT%207%20Cobb%20County,%20GA",33.8481098,-84.6106846
1721,4290 BRANDY ANN CT,"4290 BRANDY ANN CT Cobb County, GA",2021-12-10,"$230,000.00",230000,1212,189.76897689768975,"https://www.google.com/maps/search/4290%20BRANDY%20ANN%20CT%20Cobb%20County,%20GA",34.071646,-84.6743706
1722,4440 THORNGATE LN,"4440 THORNGATE LN Cobb County, GA",2021-12-10,"$257,000.00",257000,1420,180.98591549295776,"https://www.google.com/maps/search/4440%20THORNGATE%20LN%20Cobb%20County,%20GA",34.0615405,-84.6254901
1723,4822 OVERLAND DR,"4822 OVERLAND DR Cobb County, GA",2021-12-10,"$400,000.00",400000,2335,171.30620985010705,"https://www.google.com/maps/search/4822%20OVERLAND%20DR%20Cobb%20County,%20GA",33.8993492,-84.697121
1724,820 MOONLIT LN,"820 MOONLIT LN Cobb County, GA",2021-12-10,"$736,264.00",736264,1424,517.0393258426966,"https://www.google.com/maps/search/820%20MOONLIT%20LN%20Cobb%20County,%20GA",34.0705712,-84.5772229
1725,700 GREGORY MANOR DR,"700 GREGORY MANOR DR Cobb County, GA",2021-12-10,"$305,000.00",305000,1500,203.33333333333331,"https://www.google.com/maps/search/700%20GREGORY%20MANOR%20DR%20Cobb%20County,%20GA",33.8495368,-84.5750949
1726,2619 ENGLISH OAKS LN,"2619 ENGLISH OAKS LN Cobb County, GA",2021-12-10,"$350,000.00",350000,1679,208.4574151280524,"https://www.google.com/maps/search/2619%20ENGLISH%20OAKS%20LN%20Cobb%20County,%20GA",34.0382649,-84.6289654
1727,5606 AUSTELL POWDER SPRINGS RD,"5606 AUSTELL POWDER SPRINGS RD Cobb County, GA",2021-12-10,"$242,000.00",242000,1842,131.37893593919654,"https://www.google.com/maps/search/5606%20AUSTELL%20POWDER%20SPRINGS%20RD%20Cobb%20County,%20GA",33.8262455,-84.6455901
1728,1018 PARSONS GREENE DR,"1018 PARSONS GREENE DR Cobb County, GA",2021-12-10,"$385,000.00",385000,2574,149.57264957264957,"https://www.google.com/maps/search/1018%20PARSONS%20GREENE%20DR%20Cobb%20County,%20GA",33.9314565,-84.6537771
1729,3333 FREEDOM LNDG,"3333 FREEDOM LNDG Cobb County, GA",2021-12-10,"$318,500.00",318500,1878,169.59531416400426,"https://www.google.com/maps/search/3333%20FREEDOM%20LNDG%20Cobb%20County,%20GA",34.0318881,-84.6482943
1730,4245 LANSDOWNE DR,"4245 LANSDOWNE DR Cobb County, GA",2021-12-10,"$1,913,950.00",1913950,4708,406.5314358538658,"https://www.google.com/maps/search/4245%20LANSDOWNE%20DR%20Cobb%20County,%20GA",33.8508742,-84.472431
1731,318 SMOKERISE CIR,"318 SMOKERISE CIR Cobb County, GA",2021-12-10,"$202,000.00",202000,1166,173.2418524871355,"https://www.google.com/maps/search/318%20SMOKERISE%20CIR%20Cobb%20County,%20GA",33.918603,-84.463553
1732,4030 BRIGHTMORE DR,"4030 BRIGHTMORE DR Cobb County, GA",2021-12-10,"$330,000.00",330000,1568,210.4591836734694,"https://www.google.com/maps/search/4030%20BRIGHTMORE%20DR%20Cobb%20County,%20GA",33.8061885,-84.6461715
1733,4511 WINDSOR OAKS DR,"4511 WINDSOR OAKS DR Cobb County, GA",2021-12-10,"$185,000.00",185000,2518,73.47100873709293,"https://www.google.com/maps/search/4511%20WINDSOR%20OAKS%20DR%20Cobb%20County,%20GA",34.060469,-84.4690898
1734,1364 TREEWOOD TRL,"1364 TREEWOOD TRL Cobb County, GA",2021-12-10,"$418,000.00",418000,2392,174.74916387959863,"https://www.google.com/maps/search/1364%20TREEWOOD%20TRL%20Cobb%20County,%20GA",33.9893727,-84.5132798
1735,596 LULLINGSTONE DR,"596 LULLINGSTONE DR Cobb County, GA",2021-12-10,"$400,000.00",400000,1862,214.82277121374867,"https://www.google.com/maps/search/596%20LULLINGSTONE%20DR%20Cobb%20County,%20GA",33.9342345,-84.4792153
1736,4364 WESLEY DR,"4364 WESLEY DR Cobb County, GA",2021-12-10,"$168,000.00",168000,1570,107.0063694267516,"https://www.google.com/maps/search/4364%20WESLEY%20DR%20Cobb%20County,%20GA",33.8459941,-84.6513659
1737,2540 OAKWOOD WAY,"2540 OAKWOOD WAY Cobb County, GA",2021-12-10,"$421,000.00",421000,2196,191.712204007286,"https://www.google.com/maps/search/2540%20OAKWOOD%20WAY%20Cobb%20County,%20GA",33.8774099,-84.4955238
1738,3705 LIBERTY DR,"3705 LIBERTY DR Cobb County, GA",2021-12-10,"$355,000.00",355000,2438,145.61115668580803,"https://www.google.com/maps/search/3705%20LIBERTY%20DR%20Cobb%20County,%20GA",33.8651356,-84.7084153
1739,2489 WOODLAND DR NW,"2489 WOODLAND DR NW Cobb County, GA",2021-12-10,"$272,000.00",272000,1075,253.02325581395348,"https://www.google.com/maps/search/2489%20WOODLAND%20DR%20NW%20Cobb%20County,%20GA",34.0126104,-84.6238137
1740,4073 NORTON PL,"4073 NORTON PL Cobb County, GA",2021-12-10,"$620,000.00",620000,2339,265.07054296708,"https://www.google.com/maps/search/4073%20NORTON%20PL%20Cobb%20County,%20GA",33.8513551,-84.5523081
1741,3380 SPLIT WOOD WAY,"3380 SPLIT WOOD WAY Cobb County, GA",2021-12-10,"$350,000.00",350000,2281,153.44147303814117,"https://www.google.com/maps/search/3380%20SPLIT%20WOOD%20WAY%20Cobb%20County,%20GA",error,error
1742,1329 MERRIFIELD LN,"1329 MERRIFIELD LN Cobb County, GA",2021-12-10,"$550,000.00",550000,3018,182.23989396951623,"https://www.google.com/maps/search/1329%20MERRIFIELD%20LN%20Cobb%20County,%20GA",33.9845632,-84.4992357
1743,2558 WILLOW GROVE RD UNIT 18,"2558 WILLOW GROVE RD UNIT 18 Cobb County, GA",2021-12-10,"$245,000.00",245000,1368,179.093567251462,"https://www.google.com/maps/search/2558%20WILLOW%20GROVE%20RD%20UNIT%2018%20Cobb%20County,%20GA",34.0642433,-84.6270577
1744,3419 HAMPRESTON WAY,"3419 HAMPRESTON WAY Cobb County, GA",2021-12-10,"$380,000.00",380000,2239,169.71862438588656,"https://www.google.com/maps/search/3419%20HAMPRESTON%20WAY%20Cobb%20County,%20GA",34.0397903,-84.6441687
1745,1907 CLEARWATER DR,"1907 CLEARWATER DR Cobb County, GA",2021-12-10,"$168,000.00",168000,1092,153.84615384615384,"https://www.google.com/maps/search/1907%20CLEARWATER%20DR%20Cobb%20County,%20GA",33.9473359,-84.4963878
1746,2950 MOUNT WILKINSON PKWY UNIT 505,"2950 MOUNT WILKINSON PKWY UNIT 505 Cobb County, GA",2021-12-10,"$505,000.00",505000,1452,347.7961432506887,"https://www.google.com/maps/search/2950%20MOUNT%20WILKINSON%20PKWY%20UNIT%20505%20Cobb%20County,%20GA",33.8694068,-84.4676265
1747,5009 AMBER WAY,"5009 AMBER WAY Cobb County, GA",2021-12-10,"$350,000.00",350000,2168,161.4391143911439,"https://www.google.com/maps/search/5009%20AMBER%20WAY%20Cobb%20County,%20GA",34.071186,-84.6060244
1748,3135 SEVEN PINES CT UNIT 8,"3135 SEVEN PINES CT UNIT 8 Cobb County, GA",2021-12-10,"$187,000.00",187000,980,190.81632653061223,"https://www.google.com/maps/search/3135%20SEVEN%20PINES%20CT%20UNIT%208%20Cobb%20County,%20GA",33.8705998,-84.4710954
1749,4314 LAUREL CREEK CT UNIT 3,"4314 LAUREL CREEK CT UNIT 3 Cobb County, GA",2021-12-10,"$395,000.00",395000,2198,179.7088262056415,"https://www.google.com/maps/search/4314%20LAUREL%20CREEK%20CT%20UNIT%203%20Cobb%20County,%20GA",33.8484355,-84.5031186
1750,3245 BROOKFIELD DR,"3245 BROOKFIELD DR Cobb County, GA",2021-12-10,"$274,000.00",274000,1441,190.14573213046492,"https://www.google.com/maps/search/3245%20BROOKFIELD%20DR%20Cobb%20County,%20GA",33.8101778,-84.6679155
1751,978 KORA DR SW,"978 KORA DR SW Cobb County, GA",2021-12-10,"$871,503.00",871503,4983,174.89524382901865,"https://www.google.com/maps/search/978%20KORA%20DR%20SW%20Cobb%20County,%20GA",33.9285163,-84.6151446
1752,1314 BULLARD RD,"1314 BULLARD RD Cobb County, GA",2021-12-10,"$290,000.00",290000,1764,164.39909297052154,"https://www.google.com/maps/search/1314%20BULLARD%20RD%20Cobb%20County,%20GA",33.9211318,-84.6669226
1753,4101 PINEMIST LN,"4101 PINEMIST LN Cobb County, GA",2021-12-10,"$405,000.00",405000,2356,171.90152801358235,"https://www.google.com/maps/search/4101%20PINEMIST%20LN%20Cobb%20County,%20GA",34.0538556,-84.6243452
1754,1111 MOUNTAIN VIEW DR NE,"1111 MOUNTAIN VIEW DR NE Cobb County, GA",2021-12-10,"$342,000.00",342000,984,347.5609756097561,"https://www.google.com/maps/search/1111%20MOUNTAIN%20VIEW%20DR%20NE%20Cobb%20County,%20GA",33.9684461,-84.5199456
1755,3021 ARCHENLAND LN,"3021 ARCHENLAND LN Cobb County, GA",2021-12-10,"$346,900.00",346900,1966,176.44964394710072,"https://www.google.com/maps/search/3021%20ARCHENLAND%20LN%20Cobb%20County,%20GA",33.878965,-84.623253
1756,3391 KING ARTHUR DR,"3391 KING ARTHUR DR Cobb County, GA",2021-12-10,"$230,000.00",230000,2044,112.52446183953032,"https://www.google.com/maps/search/3391%20KING%20ARTHUR%20DR%20Cobb%20County,%20GA",33.8707188,-84.5991526
1757,528 WILSHIRE AVE,"528 WILSHIRE AVE Cobb County, GA",2021-12-10,"$260,000.00",260000,800,325.0,"https://www.google.com/maps/search/528%20WILSHIRE%20AVE%20Cobb%20County,%20GA",33.9638638,-84.5299291
1758,2750 OLD HORSESHOE BEND RD,"2750 OLD HORSESHOE BEND RD Cobb County, GA",2021-12-10,"$390,000.00",390000,1798,216.90767519466075,"https://www.google.com/maps/search/2750%20OLD%20HORSESHOE%20BEND%20RD%20Cobb%20County,%20GA",33.8807798,-84.6355066
1759,4579 WOODWARD RD,"4579 WOODWARD RD Cobb County, GA",2021-12-10,"$222,000.00",222000,1505,147.50830564784053,"https://www.google.com/maps/search/4579%20WOODWARD%20RD%20Cobb%20County,%20GA",33.8431801,-84.5748903
1760,837 MARLAY LN,"837 MARLAY LN Cobb County, GA",2021-12-10,"$1,046,234.00",1046234,5356,195.3386855862584,"https://www.google.com/maps/search/837%20MARLAY%20LN%20Cobb%20County,%20GA",33.9318734,-84.6941194
1761,2568 KENNESAW SPRINGS CT,"2568 KENNESAW SPRINGS CT Cobb County, GA",2021-12-10,"$331,000.00",331000,1473,224.71147318397828,"https://www.google.com/maps/search/2568%20KENNESAW%20SPRINGS%20CT%20Cobb%20County,%20GA",34.0329486,-84.6259603
1762,4627 STEWART REILLY DR,"4627 STEWART REILLY DR Cobb County, GA",2021-12-10,"$350,000.00",350000,1922,182.10197710718003,"https://www.google.com/maps/search/4627%20STEWART%20REILLY%20DR%20Cobb%20County,%20GA",34.0295636,-84.6843231
1763,831 HICKORY DR,"831 HICKORY DR Cobb County, GA",2021-12-10,"$475,000.00",475000,2006,236.78963110668,"https://www.google.com/maps/search/831%20HICKORY%20DR%20Cobb%20County,%20GA",33.9323572,-84.5699544
1764,560 LAUREL WOOD CT,"560 LAUREL WOOD CT Cobb County, GA",2021-12-11,"$376,100.00",376100,3016,124.70159151193634,"https://www.google.com/maps/search/560%20LAUREL%20WOOD%20CT%20Cobb%20County,%20GA",33.9296352,-84.5727827
1765,2158 RIVER HEIGHTS CT,"2158 RIVER HEIGHTS CT Cobb County, GA",2021-12-11,"$205,000.00",205000,933,219.7213290460879,"https://www.google.com/maps/search/2158%20RIVER%20HEIGHTS%20CT%20Cobb%20County,%20GA",33.9290356,-84.4332369
1766,2680 POST SPRINGS CT,"2680 POST SPRINGS CT Cobb County, GA",2021-12-11,"$253,850.00",253850,1932,131.39233954451345,"https://www.google.com/maps/search/2680%20POST%20SPRINGS%20CT%20Cobb%20County,%20GA",34.0143223,-84.4462087
1767,17 HARDPAN ALY NW,"17 HARDPAN ALY NW Cobb County, GA",2021-12-12,"$430,000.00",430000,2094,205.34861509073545,"https://www.google.com/maps/search/17%20HARDPAN%20ALY%20NW%20Cobb%20County,%20GA",34.0186018,-84.551756
1768,650 PHLOX WAY,"650 PHLOX WAY Cobb County, GA",2021-12-13,"$485,000.00",485000,3094,156.75500969618616,"https://www.google.com/maps/search/650%20PHLOX%20WAY%20Cobb%20County,%20GA",34.0676853,-84.5757088
1769,1292 LONGWOOD DR,"1292 LONGWOOD DR Cobb County, GA",2021-12-13,"$482,000.00",482000,3456,139.46759259259258,"https://www.google.com/maps/search/1292%20LONGWOOD%20DR%20Cobb%20County,%20GA",33.92127,-84.5702454
1770,1022 SHY LN,"1022 SHY LN Cobb County, GA",2021-12-13,"$469,000.00",469000,2124,220.8097928436912,"https://www.google.com/maps/search/1022%20SHY%20LN%20Cobb%20County,%20GA",33.9534933,-84.5263896
1771,3744 VILLA SPRINGS CIR,"3744 VILLA SPRINGS CIR Cobb County, GA",2021-12-13,"$210,000.00",210000,1346,156.0178306092125,"https://www.google.com/maps/search/3744%20VILLA%20SPRINGS%20CIR%20Cobb%20County,%20GA",33.8622169,-84.6704059
1772,3737 CHATTAHOOCHEE SUMMIT DR BLDG 2,"3737 CHATTAHOOCHEE SUMMIT DR BLDG 2 Cobb County, GA",2021-12-13,"$400,000.00",400000,1944,205.761316872428,"https://www.google.com/maps/search/3737%20CHATTAHOOCHEE%20SUMMIT%20DR%20BLDG%202%20Cobb%20County,%20GA",33.889923,-84.4501311
1773,2791 TARPLEY PL,"2791 TARPLEY PL Cobb County, GA",2021-12-13,"$1,138,500.00",1138500,5147,221.1968136778706,"https://www.google.com/maps/search/2791%20TARPLEY%20PL%20Cobb%20County,%20GA",33.9746564,-84.6289858
1774,2360 WHISPERING DR,"2360 WHISPERING DR Cobb County, GA",2021-12-13,"$365,000.00",365000,2730,133.6996336996337,"https://www.google.com/maps/search/2360%20WHISPERING%20DR%20Cobb%20County,%20GA",34.028376,-84.617749
1775,1174 ALEMEDA DR,"1174 ALEMEDA DR Cobb County, GA",2021-12-13,"$265,767.00",265767,1220,217.84180327868853,"https://www.google.com/maps/search/1174%20ALEMEDA%20DR%20Cobb%20County,%20GA",34.0255353,-84.5163408
1776,3492 AUTUMN RIDGE PKWY,"3492 AUTUMN RIDGE PKWY Cobb County, GA",2021-12-13,"$385,000.00",385000,2088,184.38697318007664,"https://www.google.com/maps/search/3492%20AUTUMN%20RIDGE%20PKWY%20Cobb%20County,%20GA",34.0388476,-84.5137395
1777,3533 RIDGECREST DR SW,"3533 RIDGECREST DR SW Cobb County, GA",2021-12-13,"$255,000.00",255000,1284,198.5981308411215,"https://www.google.com/maps/search/3533%20RIDGECREST%20DR%20SW%20Cobb%20County,%20GA",33.8832975,-84.6564743
1778,4947 HAWK CT NE,"4947 HAWK CT NE Cobb County, GA",2021-12-13,"$355,000.00",355000,1696,209.31603773584905,"https://www.google.com/maps/search/4947%20HAWK%20CT%20NE%20Cobb%20County,%20GA",34.0740665,-84.4754031
1779,629 VILLAGE LANE DR SW,"629 VILLAGE LANE DR SW Cobb County, GA",2021-12-13,"$443,300.00",443300,1222,362.7659574468085,"https://www.google.com/maps/search/629%20VILLAGE%20LANE%20DR%20SW%20Cobb%20County,%20GA",33.8765428,-84.5733761
1780,2343 WOODLAND DR,"2343 WOODLAND DR Cobb County, GA",2021-12-13,"$425,000.00",425000,2100,202.3809523809524,"https://www.google.com/maps/search/2343%20WOODLAND%20DR%20Cobb%20County,%20GA",34.0125532,-84.6195202
1781,2076 PINE HILL CIR,"2076 PINE HILL CIR Cobb County, GA",2021-12-13,"$279,500.00",279500,1159,241.1561691113029,"https://www.google.com/maps/search/2076%20PINE%20HILL%20CIR%20Cobb%20County,%20GA",34.0229622,-84.6114231
1782,3695 S HURT RD,"3695 S HURT RD Cobb County, GA",2021-12-13,"$225,000.00",225000,1290,174.41860465116278,"https://www.google.com/maps/search/3695%20S%20HURT%20RD%20Cobb%20County,%20GA",33.8642505,-84.5686287
1783,728 CHAMBERLAIN CIR,"728 CHAMBERLAIN CIR Cobb County, GA",2021-12-13,"$240,000.00",240000,1584,151.5151515151515,"https://www.google.com/maps/search/728%20CHAMBERLAIN%20CIR%20Cobb%20County,%20GA",33.9020466,-84.5742355
1784,4266 CITIZEN CIR,"4266 CITIZEN CIR Cobb County, GA",2021-12-13,"$285,900.00",285900,1398,204.50643776824035,"https://www.google.com/maps/search/4266%20CITIZEN%20CIR%20Cobb%20County,%20GA",33.849485,-84.5947346
1785,3797 JACK VERNON CIR,"3797 JACK VERNON CIR Cobb County, GA",2021-12-13,"$355,000.00",355000,1716,206.87645687645687,"https://www.google.com/maps/search/3797%20JACK%20VERNON%20CIR%20Cobb%20County,%20GA",33.8623425,-84.6823871
1786,4040 MAXANNE DR,"4040 MAXANNE DR Cobb County, GA",2021-12-13,"$311,500.00",311500,1396,223.1375358166189,"https://www.google.com/maps/search/4040%20MAXANNE%20DR%20Cobb%20County,%20GA",34.0493032,-84.5631442
