,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf,url,lat,long
1117,3291 CONCORD CIR,"3291 CONCORD CIR Cobb County, GA",2022-12-09,"$365,000.00",365000,1099,332.1201091901729,"https://www.google.com/maps/search/3291%20CONCORD%20CIR%20Cobb%20County,%20GA",33.8732536,-84.521543
1118,184 COUNTY CORK DR,"184 COUNTY CORK DR Cobb County, GA",2022-12-09,"$319,900.00",319900,2421,132.13548120611318,"https://www.google.com/maps/search/184%20COUNTY%20CORK%20DR%20Cobb%20County,%20GA",33.8360472,-84.5595217
1119,206 SMOKERISE CIR,"206 SMOKERISE CIR Cobb County, GA",2022-12-09,"$150,000.00",150000,1010,148.5148514851485,"https://www.google.com/maps/search/206%20SMOKERISE%20CIR%20Cobb%20County,%20GA",33.918152,-84.464269
1120,2505 FRIAR TUCK LN UNIT/BLDG 1/1,"2505 FRIAR TUCK LN UNIT/BLDG 1/1 Cobb County, GA",2022-12-09,"$454,000.00",454000,1872,242.52136752136752,"https://www.google.com/maps/search/2505%20FRIAR%20TUCK%20LN%20UNIT/BLDG%201/1%20Cobb%20County,%20GA",33.8330989,-84.4820904
1121,803 MADISON LN,"803 MADISON LN Cobb County, GA",2022-12-09,"$265,000.00",265000,1267,209.1554853985793,"https://www.google.com/maps/search/803%20MADISON%20LN%20Cobb%20County,%20GA",33.8830655,-84.5242748
1122,5783 VININGS RETREAT WAY,"5783 VININGS RETREAT WAY Cobb County, GA",2022-12-09,"$445,000.00",445000,2939,151.4120449132358,"https://www.google.com/maps/search/5783%20VININGS%20RETREAT%20WAY%20Cobb%20County,%20GA",33.815041,-84.5525625
1123,2927 OSHIELDS CT UNIT 6,"2927 OSHIELDS CT UNIT 6 Cobb County, GA",2022-12-09,"$315,000.00",315000,1810,174.0331491712707,"https://www.google.com/maps/search/2927%20OSHIELDS%20CT%20UNIT%206%20Cobb%20County,%20GA",error,error
1124,715 LAUREL CHSE,"715 LAUREL CHSE Cobb County, GA",2022-12-09,"$390,000.00",390000,2585,150.87040618955513,"https://www.google.com/maps/search/715%20LAUREL%20CHSE%20Cobb%20County,%20GA",33.9277255,-84.5744741
1125,1355 SW OLD COACH RD SW,"1355 SW OLD COACH RD SW Cobb County, GA",2022-12-09,"$152,000.00",152000,882,172.3356009070295,"https://www.google.com/maps/search/1355%20SW%20OLD%20COACH%20RD%20SW%20Cobb%20County,%20GA",33.9191363,-84.5730439
1126,3441 FOX HOLLOW DR,"3441 FOX HOLLOW DR Cobb County, GA",2022-12-09,"$540,000.00",540000,2584,208.97832817337465,"https://www.google.com/maps/search/3441%20FOX%20HOLLOW%20DR%20Cobb%20County,%20GA",33.9659339,-84.4511712
1127,3010 ASHETON PL,"3010 ASHETON PL Cobb County, GA",2022-12-09,"$720,000.00",720000,3473,207.31356176216528,"https://www.google.com/maps/search/3010%20ASHETON%20PL%20Cobb%20County,%20GA",33.9750716,-84.4651539
1128,3151 JUSTICE MILL CT,"3151 JUSTICE MILL CT Cobb County, GA",2022-12-09,"$310,000.00",310000,1374,225.61863173216884,"https://www.google.com/maps/search/3151%20JUSTICE%20MILL%20CT%20Cobb%20County,%20GA",34.0338172,-84.644376
1129,4922 LAKE PARK LN,"4922 LAKE PARK LN Cobb County, GA",2022-12-09,"$370,000.00",370000,1793,206.35805911879527,"https://www.google.com/maps/search/4922%20LAKE%20PARK%20LN%20Cobb%20County,%20GA",34.0699217,-84.6381433
1130,1619 SPARROW WOOD LN,"1619 SPARROW WOOD LN Cobb County, GA",2022-12-09,"$350,000.00",350000,2032,172.24409448818898,"https://www.google.com/maps/search/1619%20SPARROW%20WOOD%20LN%20Cobb%20County,%20GA",33.874515,-84.6039589
1131,3403 OLD DUE WEST RD SW UNIT 6,"3403 OLD DUE WEST RD SW UNIT 6 Cobb County, GA",2022-12-09,"$375,000.00",375000,1747,214.6536920435032,"https://www.google.com/maps/search/3403%20OLD%20DUE%20WEST%20RD%20SW%20UNIT%206%20Cobb%20County,%20GA",33.9549161,-84.6506275
1132,4524 WOODHAVEN,"4524 WOODHAVEN Cobb County, GA",2022-12-09,"$815,000.00",815000,3318,245.6298975286317,"https://www.google.com/maps/search/4524%20WOODHAVEN%20Cobb%20County,%20GA",33.958967,-84.4180257
1133,4690 NORTH SPRINGS RD,"4690 NORTH SPRINGS RD Cobb County, GA",2022-12-09,"$465,000.00",465000,1555,299.0353697749196,"https://www.google.com/maps/search/4690%20NORTH%20SPRINGS%20RD%20Cobb%20County,%20GA",34.06712,-84.5579866
1134,1990 WILLEO CREEK PT,"1990 WILLEO CREEK PT Cobb County, GA",2022-12-09,"$848,000.00",848000,3182,266.4990571967316,"https://www.google.com/maps/search/1990%20WILLEO%20CREEK%20PT%20Cobb%20County,%20GA",33.9973043,-84.3933595
1135,2658 CHIMNEY SPRINGS DR,"2658 CHIMNEY SPRINGS DR Cobb County, GA",2022-12-09,"$525,000.00",525000,2118,247.87535410764872,"https://www.google.com/maps/search/2658%20CHIMNEY%20SPRINGS%20DR%20Cobb%20County,%20GA",34.0123392,-84.4176974
1136,1000 MATHEWS CT,"1000 MATHEWS CT Cobb County, GA",2022-12-09,"$520,000.00",520000,2080,250.0,"https://www.google.com/maps/search/1000%20MATHEWS%20CT%20Cobb%20County,%20GA",33.8858586,-84.5057893
1137,3031 HIGHLAND DR SE,"3031 HIGHLAND DR SE Cobb County, GA",2022-12-09,"$417,000.00",417000,1288,323.7577639751553,"https://www.google.com/maps/search/3031%20HIGHLAND%20DR%20SE%20Cobb%20County,%20GA",33.8792419,-84.495937
1138,3116 HILLTOP DR NE,"3116 HILLTOP DR NE Cobb County, GA",2022-12-09,"$683,824.00",683824,4067,168.13966068355052,"https://www.google.com/maps/search/3116%20HILLTOP%20DR%20NE%20Cobb%20County,%20GA",34.031362,-84.5290311
1139,4107 WINDING VALLEY DR,"4107 WINDING VALLEY DR Cobb County, GA",2022-12-09,"$527,000.00",527000,1642,320.95006090133984,"https://www.google.com/maps/search/4107%20WINDING%20VALLEY%20DR%20Cobb%20County,%20GA",33.8539554,-84.5431663
1140,3820 LAKE DR SE,"3820 LAKE DR SE Cobb County, GA",2022-12-09,"$390,600.00",390600,1798,217.24137931034485,"https://www.google.com/maps/search/3820%20LAKE%20DR%20SE%20Cobb%20County,%20GA",33.8608291,-84.5314956
1141,939 CHURCH ST,"939 CHURCH ST Cobb County, GA",2022-12-09,"$442,000.00",442000,1470,300.68027210884355,"https://www.google.com/maps/search/939%20CHURCH%20ST%20Cobb%20County,%20GA",33.8815407,-84.5261305
1142,3698 CRESTVIEW DR SE,"3698 CRESTVIEW DR SE Cobb County, GA",2022-12-09,"$385,000.00",385000,1199,321.10091743119267,"https://www.google.com/maps/search/3698%20CRESTVIEW%20DR%20SE%20Cobb%20County,%20GA",33.8637417,-84.525127
1143,5633 RIDING WOODS DR,"5633 RIDING WOODS DR Cobb County, GA",2022-12-09,"$256,500.00",256500,1320,194.3181818181818,"https://www.google.com/maps/search/5633%20RIDING%20WOODS%20DR%20Cobb%20County,%20GA",33.8603528,-84.7121877
1144,4110 PILGRIM PL,"4110 PILGRIM PL Cobb County, GA",2022-12-09,"$250,000.00",250000,1350,185.1851851851852,"https://www.google.com/maps/search/4110%20PILGRIM%20PL%20Cobb%20County,%20GA",33.8532311,-84.5948982
1145,4830 ROCKWOOD DR NE,"4830 ROCKWOOD DR NE Cobb County, GA",2022-12-09,"$305,700.00",305700,2178,140.35812672176309,"https://www.google.com/maps/search/4830%20ROCKWOOD%20DR%20NE%20Cobb%20County,%20GA",34.0687628,-84.5134118
1146,6346 MOUNTAIN HOME WAY SE,"6346 MOUNTAIN HOME WAY SE Cobb County, GA",2022-12-09,"$312,500.00",312500,1496,208.8903743315508,"https://www.google.com/maps/search/6346%20MOUNTAIN%20HOME%20WAY%20SE%20Cobb%20County,%20GA",33.7999083,-84.5483049
1147,5110 LEESHIRE TRL UNIT/BLDG 63/12,"5110 LEESHIRE TRL UNIT/BLDG 63/12 Cobb County, GA",2022-12-09,"$460,000.00",460000,1872,245.72649572649573,"https://www.google.com/maps/search/5110%20LEESHIRE%20TRL%20UNIT/BLDG%2063/12%20Cobb%20County,%20GA",33.8322385,-84.4820026
1148,2302 WILLINGTON SHOALS PL,"2302 WILLINGTON SHOALS PL Cobb County, GA",2022-12-09,"$660,000.00",660000,2796,236.05150214592277,"https://www.google.com/maps/search/2302%20WILLINGTON%20SHOALS%20PL%20Cobb%20County,%20GA",33.8963464,-84.4729954
1149,474 PARKSIDE TER,"474 PARKSIDE TER Cobb County, GA",2022-12-09,"$860,000.00",860000,4148,207.3288331726133,"https://www.google.com/maps/search/474%20PARKSIDE%20TER%20Cobb%20County,%20GA",33.8507539,-84.5397687
1150,2720 CEDARBROOK DR,"2720 CEDARBROOK DR Cobb County, GA",2022-12-09,"$385,000.00",385000,1640,234.7560975609756,"https://www.google.com/maps/search/2720%20CEDARBROOK%20DR%20Cobb%20County,%20GA",34.0182109,-84.5439033
1151,3640 ALLYN DR NW,"3640 ALLYN DR NW Cobb County, GA",2022-12-09,"$475,000.00",475000,2971,159.87882867721305,"https://www.google.com/maps/search/3640%20ALLYN%20DR%20NW%20Cobb%20County,%20GA",34.0236178,-84.6568625
1152,4781 KARLS GATE DR,"4781 KARLS GATE DR Cobb County, GA",2022-12-09,"$649,999.00",649999,2770,234.656678700361,"https://www.google.com/maps/search/4781%20KARLS%20GATE%20DR%20Cobb%20County,%20GA",33.9888292,-84.4121987
1153,1927 GALT COMM,"1927 GALT COMM Cobb County, GA",2022-12-09,"$481,008.00",481008,1537,312.9525048796356,"https://www.google.com/maps/search/1927%20GALT%20COMM%20Cobb%20County,%20GA",34.0271984,-84.6108182
1154,2139 KIRKHAM WAY,"2139 KIRKHAM WAY Cobb County, GA",2022-12-09,"$489,527.00",489527,2604,187.99039938556064,"https://www.google.com/maps/search/2139%20KIRKHAM%20WAY%20Cobb%20County,%20GA",33.994602,-84.604155
1155,2891 TORREYA WAY,"2891 TORREYA WAY Cobb County, GA",2022-12-09,"$240,000.00",240000,1899,126.3823064770932,"https://www.google.com/maps/search/2891%20TORREYA%20WAY%20Cobb%20County,%20GA",33.9115583,-84.4682802
1156,2960 DANSBY RUN,"2960 DANSBY RUN Cobb County, GA",2022-12-09,"$783,600.00",783600,3710,211.21293800539084,"https://www.google.com/maps/search/2960%20DANSBY%20RUN%20Cobb%20County,%20GA",34.0267463,-84.7326788
1157,4494 BLACK HILLS DR UNIT 13,"4494 BLACK HILLS DR UNIT 13 Cobb County, GA",2022-12-09,"$300,000.00",300000,1688,177.72511848341233,"https://www.google.com/maps/search/4494%20BLACK%20HILLS%20DR%20UNIT%2013%20Cobb%20County,%20GA",34.0628183,-84.6082106
1158,5218 CENTENNIAL HILL DR,"5218 CENTENNIAL HILL DR Cobb County, GA",2022-12-09,"$395,000.00",395000,2011,196.4196916956738,"https://www.google.com/maps/search/5218%20CENTENNIAL%20HILL%20DR%20Cobb%20County,%20GA",34.0764977,-84.6159012
1159,1316 COTTON GIN DR,"1316 COTTON GIN DR Cobb County, GA",2022-12-09,"$450,000.00",450000,2732,164.71449487554904,"https://www.google.com/maps/search/1316%20COTTON%20GIN%20DR%20Cobb%20County,%20GA",33.9271312,-84.6874011
1160,133 LAKESIDE DR NW,"133 LAKESIDE DR NW Cobb County, GA",2022-12-09,"$455,000.00",455000,2239,203.21572130415365,"https://www.google.com/maps/search/133%20LAKESIDE%20DR%20NW%20Cobb%20County,%20GA",34.0369982,-84.5536883
1161,4550 MISTY MEADOWS DR,"4550 MISTY MEADOWS DR Cobb County, GA",2022-12-09,"$760,000.00",760000,4445,170.97862767154106,"https://www.google.com/maps/search/4550%20MISTY%20MEADOWS%20DR%20Cobb%20County,%20GA",34.0622112,-84.4793998
1162,3175 KIRKWOOD DR,"3175 KIRKWOOD DR Cobb County, GA",2022-12-09,"$482,000.00",482000,2548,189.1679748822606,"https://www.google.com/maps/search/3175%20KIRKWOOD%20DR%20Cobb%20County,%20GA",34.0422176,-84.644009
1163,1051 COPPERWOOD DR,"1051 COPPERWOOD DR Cobb County, GA",2022-12-12,"$699,000.00",699000,4126,169.4134755210858,"https://www.google.com/maps/search/1051%20COPPERWOOD%20DR%20Cobb%20County,%20GA",33.9270101,-84.6154718
1164,3943 ALLEGRETTO CIR SE,"3943 ALLEGRETTO CIR SE Cobb County, GA",2022-12-12,"$512,674.00",512674,1358,377.52135493372606,"https://www.google.com/maps/search/3943%20ALLEGRETTO%20CIR%20SE%20Cobb%20County,%20GA",33.8588471,-84.4793123
1165,2756 BATEMAN ST,"2756 BATEMAN ST Cobb County, GA",2022-12-12,"$547,603.00",547603,2816,194.4612926136364,"https://www.google.com/maps/search/2756%20BATEMAN%20ST%20Cobb%20County,%20GA",33.8887107,-84.6831941
1166,3766 SHALLOW CT,"3766 SHALLOW CT Cobb County, GA",2022-12-12,"$389,000.00",389000,2064,188.468992248062,"https://www.google.com/maps/search/3766%20SHALLOW%20CT%20Cobb%20County,%20GA",34.0411799,-84.483888
1167,3935 ALLEGRETTO CIR SE,"3935 ALLEGRETTO CIR SE Cobb County, GA",2022-12-12,"$508,552.00",508552,1358,374.4860088365243,"https://www.google.com/maps/search/3935%20ALLEGRETTO%20CIR%20SE%20Cobb%20County,%20GA",33.859079,-84.479285
1168,902 SCOTT LN,"902 SCOTT LN Cobb County, GA",2022-12-12,"$350,000.00",350000,1350,259.25925925925924,"https://www.google.com/maps/search/902%20SCOTT%20LN%20Cobb%20County,%20GA",33.9114649,-84.5779595
1169,3363 GREENFIELD DR,"3363 GREENFIELD DR Cobb County, GA",2022-12-12,"$450,000.00",450000,3074,146.38906961613532,"https://www.google.com/maps/search/3363%20GREENFIELD%20DR%20Cobb%20County,%20GA",33.9641893,-84.4534062
1170,4650 GATESIDE LN,"4650 GATESIDE LN Cobb County, GA",2022-12-12,"$1,363,000.00",1363000,4316,315.8016682113068,"https://www.google.com/maps/search/4650%20GATESIDE%20LN%20Cobb%20County,%20GA",33.9470416,-84.4154816
1171,2722 TOMICH AVE,"2722 TOMICH AVE Cobb County, GA",2022-12-12,"$464,143.00",464143,2308,201.1018197573657,"https://www.google.com/maps/search/2722%20TOMICH%20AVE%20Cobb%20County,%20GA",33.887081,-84.6844349
1172,1201 COUNTRY PARK DR,"1201 COUNTRY PARK DR Cobb County, GA",2022-12-12,"$272,500.00",272500,1253,217.4780526735834,"https://www.google.com/maps/search/1201%20COUNTRY%20PARK%20DR%20Cobb%20County,%20GA",33.8806593,-84.4906929
1173,4735 BLISSTON ST NE,"4735 BLISSTON ST NE Cobb County, GA",2022-12-12,"$675,000.00",675000,3153,214.08182683158896,"https://www.google.com/maps/search/4735%20BLISSTON%20ST%20NE%20Cobb%20County,%20GA",34.0645587,-84.4653264
1174,1913 PARKADES PATH SW,"1913 PARKADES PATH SW Cobb County, GA",2022-12-12,"$390,000.00",390000,2024,192.68774703557312,"https://www.google.com/maps/search/1913%20PARKADES%20PATH%20SW%20Cobb%20County,%20GA",33.9078009,-84.5616779
1175,1000 WALNUT CIR SW,"1000 WALNUT CIR SW Cobb County, GA",2022-12-12,"$170,000.00",170000,1828,92.99781181619257,"https://www.google.com/maps/search/1000%20WALNUT%20CIR%20SW%20Cobb%20County,%20GA",33.8862307,-84.5742765
1176,983 KORA DR SW,"983 KORA DR SW Cobb County, GA",2022-12-12,"$829,441.00",829441,2713,305.7283450055289,"https://www.google.com/maps/search/983%20KORA%20DR%20SW%20Cobb%20County,%20GA",33.927745,-84.614722
1177,4974 ROCKSTONE WAY,"4974 ROCKSTONE WAY Cobb County, GA",2022-12-12,"$324,900.00",324900,2152,150.97583643122675,"https://www.google.com/maps/search/4974%20ROCKSTONE%20WAY%20Cobb%20County,%20GA",34.0770005,-84.6308869
1178,5511 MUDLARK CIR,"5511 MUDLARK CIR Cobb County, GA",2022-12-12,"$372,000.00",372000,2424,153.46534653465346,"https://www.google.com/maps/search/5511%20MUDLARK%20CIR%20Cobb%20County,%20GA",33.8521235,-84.7217094
1179,4971 WHITEOAK WALK BLDG 19,"4971 WHITEOAK WALK BLDG 19 Cobb County, GA",2022-12-12,"$390,000.00",390000,1836,212.4183006535948,"https://www.google.com/maps/search/4971%20WHITEOAK%20WALK%20BLDG%2019%20Cobb%20County,%20GA",33.8325085,-84.4881401
1180,3708 TYNEMOORE TRCE,"3708 TYNEMOORE TRCE Cobb County, GA",2022-12-12,"$735,000.00",735000,2908,252.7510316368638,"https://www.google.com/maps/search/3708%20TYNEMOORE%20TRCE%20Cobb%20County,%20GA",33.8578825,-84.4896669
1181,102 FOUR IRON PL,"102 FOUR IRON PL Cobb County, GA",2022-12-12,"$412,500.00",412500,2972,138.79542395693136,"https://www.google.com/maps/search/102%20FOUR%20IRON%20PL%20Cobb%20County,%20GA",34.0370228,-84.6642791
1182,985 WAVERLY CT SW,"985 WAVERLY CT SW Cobb County, GA",2022-12-12,"$500,000.00",500000,2960,168.9189189189189,"https://www.google.com/maps/search/985%20WAVERLY%20CT%20SW%20Cobb%20County,%20GA",33.9278836,-84.5843223
1183,621 OAKHURST DR,"621 OAKHURST DR Cobb County, GA",2022-12-12,"$315,000.00",315000,1390,226.61870503597123,"https://www.google.com/maps/search/621%20OAKHURST%20DR%20Cobb%20County,%20GA",33.9899223,-84.5333385
1184,2233 SUMTER LAKE DR,"2233 SUMTER LAKE DR Cobb County, GA",2022-12-12,"$420,000.00",420000,2490,168.67469879518072,"https://www.google.com/maps/search/2233%20SUMTER%20LAKE%20DR%20Cobb%20County,%20GA",34.0048432,-84.4616893
1185,5023 RATHWOOD CIR SW,"5023 RATHWOOD CIR SW Cobb County, GA",2022-12-12,"$765,000.00",765000,2950,259.3220338983051,"https://www.google.com/maps/search/5023%20RATHWOOD%20CIR%20SW%20Cobb%20County,%20GA",33.934603,-84.697823
1186,1214 HIAWATHA LN,"1214 HIAWATHA LN Cobb County, GA",2022-12-12,"$165,000.00",165000,1744,94.61009174311928,"https://www.google.com/maps/search/1214%20HIAWATHA%20LN%20Cobb%20County,%20GA",33.8068819,-84.6209506
1187,1475 BENTCREEK DR,"1475 BENTCREEK DR Cobb County, GA",2022-12-12,"$380,000.00",380000,2588,146.83153013910356,"https://www.google.com/maps/search/1475%20BENTCREEK%20DR%20Cobb%20County,%20GA",33.9794153,-84.5088848
1188,2931 MILFORD CT,"2931 MILFORD CT Cobb County, GA",2022-12-12,"$345,000.00",345000,2072,166.5057915057915,"https://www.google.com/maps/search/2931%20MILFORD%20CT%20Cobb%20County,%20GA",33.8824212,-84.6033658
1189,4380 IVY GLEN WAY,"4380 IVY GLEN WAY Cobb County, GA",2022-12-12,"$320,000.00",320000,1504,212.7659574468085,"https://www.google.com/maps/search/4380%20IVY%20GLEN%20WAY%20Cobb%20County,%20GA",33.844346,-84.5046
1190,1772 EVENSTAD WAY,"1772 EVENSTAD WAY Cobb County, GA",2022-12-12,"$534,072.00",534072,1700,314.16,"https://www.google.com/maps/search/1772%20EVENSTAD%20WAY%20Cobb%20County,%20GA",33.8926195,-84.5019245
1191,1634 HAMPTON OAKS BND,"1634 HAMPTON OAKS BND Cobb County, GA",2022-12-12,"$525,000.00",525000,2436,215.51724137931035,"https://www.google.com/maps/search/1634%20HAMPTON%20OAKS%20BND%20Cobb%20County,%20GA",34.0371922,-84.5040079
1192,1519 CEDAR BLUFF TRL,"1519 CEDAR BLUFF TRL Cobb County, GA",2022-12-12,"$170,000.00",170000,1246,136.4365971107544,"https://www.google.com/maps/search/1519%20CEDAR%20BLUFF%20TRL%20Cobb%20County,%20GA",33.9720449,-84.5058655
1193,3861 VINYARD TRCE,"3861 VINYARD TRCE Cobb County, GA",2022-12-12,"$725,000.00",725000,3555,203.9381153305204,"https://www.google.com/maps/search/3861%20VINYARD%20TRCE%20Cobb%20County,%20GA",34.0076072,-84.4378941
1194,1145 OLD ALABAMA RD,"1145 OLD ALABAMA RD Cobb County, GA",2022-12-12,"$203,200.00",203200,1228,165.47231270358307,"https://www.google.com/maps/search/1145%20OLD%20ALABAMA%20RD%20Cobb%20County,%20GA",33.8076472,-84.5876978
1195,2711 WALKER ST SW,"2711 WALKER ST SW Cobb County, GA",2022-12-13,"$260,000.00",260000,1540,168.83116883116884,"https://www.google.com/maps/search/2711%20WALKER%20ST%20SW%20Cobb%20County,%20GA",error,error
1196,4465 WINDSOR DR SW,"4465 WINDSOR DR SW Cobb County, GA",2022-12-13,"$250,000.00",250000,2111,118.427285646613,"https://www.google.com/maps/search/4465%20WINDSOR%20DR%20SW%20Cobb%20County,%20GA",error,error
1197,2335 MILSTEAD CIR,"2335 MILSTEAD CIR Cobb County, GA",2022-12-13,"$450,000.00",450000,2911,154.58605290278254,"https://www.google.com/maps/search/2335%20MILSTEAD%20CIR%20Cobb%20County,%20GA",34.010945,-84.5092379
1198,3326 COMMODORE RD,"3326 COMMODORE RD Cobb County, GA",2022-12-13,"$239,000.00",239000,1056,226.3257575757576,"https://www.google.com/maps/search/3326%20COMMODORE%20RD%20Cobb%20County,%20GA",33.8723576,-84.6806874
1199,3424 DOUBLE EAGLE DR BLDG 30,"3424 DOUBLE EAGLE DR BLDG 30 Cobb County, GA",2022-12-13,"$270,000.00",270000,1996,135.27054108216433,"https://www.google.com/maps/search/3424%20DOUBLE%20EAGLE%20DR%20BLDG%2030%20Cobb%20County,%20GA",33.8697862,-84.5921855
1200,1182 CONGRESS CT,"1182 CONGRESS CT Cobb County, GA",2022-12-13,"$640,000.00",640000,2609,245.30471444998085,"https://www.google.com/maps/search/1182%20CONGRESS%20CT%20Cobb%20County,%20GA",33.9782973,-84.4250009
1201,81 PARK RD SW,"81 PARK RD SW Cobb County, GA",2022-12-13,"$217,000.00",217000,1191,182.19983207388748,"https://www.google.com/maps/search/81%20PARK%20RD%20SW%20Cobb%20County,%20GA",33.8091918,-84.5567923
1202,6759 BLACKSTONE PL UNIT 19,"6759 BLACKSTONE PL UNIT 19 Cobb County, GA",2022-12-13,"$275,000.00",275000,1418,193.93511988716503,"https://www.google.com/maps/search/6759%20BLACKSTONE%20PL%20UNIT%2019%20Cobb%20County,%20GA",33.7876652,-84.5438637
1203,1781 WATERSIDE DR UNIT 8,"1781 WATERSIDE DR UNIT 8 Cobb County, GA",2022-12-13,"$325,000.00",325000,1981,164.0585562847047,"https://www.google.com/maps/search/1781%20WATERSIDE%20DR%20UNIT%208%20Cobb%20County,%20GA",34.0028128,-84.6051452
1204,3939 ALLEGRETTO CIR SE,"3939 ALLEGRETTO CIR SE Cobb County, GA",2022-12-13,"$534,807.00",534807,1358,393.819587628866,"https://www.google.com/maps/search/3939%20ALLEGRETTO%20CIR%20SE%20Cobb%20County,%20GA",33.859037,-84.479287
1205,2400 SALEM DR,"2400 SALEM DR Cobb County, GA",2022-12-13,"$372,500.00",372500,1484,251.01078167115904,"https://www.google.com/maps/search/2400%20SALEM%20DR%20Cobb%20County,%20GA",34.0187465,-84.4806807
1206,6985 GALLANT CIR UNIT 7,"6985 GALLANT CIR UNIT 7 Cobb County, GA",2022-12-13,"$199,900.00",199900,1212,164.93399339933993,"https://www.google.com/maps/search/6985%20GALLANT%20CIR%20UNIT%207%20Cobb%20County,%20GA",33.7862604,-84.5505461
1207,1407 CRESTWIND RD,"1407 CRESTWIND RD Cobb County, GA",2022-12-13,"$756,070.00",756070,3676,205.677366702938,"https://www.google.com/maps/search/1407%20CRESTWIND%20RD%20Cobb%20County,%20GA",33.985817,-84.662031
1208,4959 ASPEN TRL,"4959 ASPEN TRL Cobb County, GA",2022-12-13,"$308,000.00",308000,1267,243.0939226519337,"https://www.google.com/maps/search/4959%20ASPEN%20TRL%20Cobb%20County,%20GA",34.0758468,-84.665785
1209,3581 PLUM CREEK TRL,"3581 PLUM CREEK TRL Cobb County, GA",2022-12-13,"$370,000.00",370000,1815,203.8567493112948,"https://www.google.com/maps/search/3581%20PLUM%20CREEK%20TRL%20Cobb%20County,%20GA",34.017631,-84.6574142
1210,180 PRIVETTE RD,"180 PRIVETTE RD Cobb County, GA",2022-12-13,"$370,000.00",370000,3301,112.08724628900332,"https://www.google.com/maps/search/180%20PRIVETTE%20RD%20Cobb%20County,%20GA",33.9126944,-84.5585188
1211,1295 CLIFFWOOD DR,"1295 CLIFFWOOD DR Cobb County, GA",2022-12-13,"$575,000.00",575000,1616,355.8168316831683,"https://www.google.com/maps/search/1295%20CLIFFWOOD%20DR%20Cobb%20County,%20GA",33.8670976,-84.5159514
1212,4112 MAPLE LN,"4112 MAPLE LN Cobb County, GA",2022-12-13,"$385,000.00",385000,2640,145.83333333333334,"https://www.google.com/maps/search/4112%20MAPLE%20LN%20Cobb%20County,%20GA",33.8719605,-84.6737578
1213,473 CHESTNUT DR,"473 CHESTNUT DR Cobb County, GA",2022-12-13,"$550,000.00",550000,2910,189.00343642611685,"https://www.google.com/maps/search/473%20CHESTNUT%20DR%20Cobb%20County,%20GA",33.9426705,-84.5669712
1214,105 MILLBROOK TRCE,"105 MILLBROOK TRCE Cobb County, GA",2022-12-13,"$440,000.00",440000,2134,206.18556701030928,"https://www.google.com/maps/search/105%20MILLBROOK%20TRCE%20Cobb%20County,%20GA",33.9474889,-84.4706887
1215,329 CRANFILL RD,"329 CRANFILL RD Cobb County, GA",2022-12-13,"$300,000.00",300000,1340,223.88059701492537,"https://www.google.com/maps/search/329%20CRANFILL%20RD%20Cobb%20County,%20GA",33.9111384,-84.5439442
1216,3068 VININGS RIDGE DR SE,"3068 VININGS RIDGE DR SE Cobb County, GA",2022-12-13,"$390,000.00",390000,1874,208.11099252934895,"https://www.google.com/maps/search/3068%20VININGS%20RIDGE%20DR%20SE%20Cobb%20County,%20GA",33.8686602,-84.4647795
1217,3280 STILLHOUSE LN UNIT 409,"3280 STILLHOUSE LN UNIT 409 Cobb County, GA",2022-12-13,"$578,000.00",578000,2578,224.20480993017844,"https://www.google.com/maps/search/3280%20STILLHOUSE%20LN%20UNIT%20409%20Cobb%20County,%20GA",33.8741972,-84.4629206
1218,1290 WHITLOCK RIDGE DR,"1290 WHITLOCK RIDGE DR Cobb County, GA",2022-12-13,"$285,000.00",285000,1508,188.9920424403183,"https://www.google.com/maps/search/1290%20WHITLOCK%20RIDGE%20DR%20Cobb%20County,%20GA",33.9522743,-84.5862906
1219,22 CECIL DR,"22 CECIL DR Cobb County, GA",2022-12-13,"$510,000.00",510000,1838,277.47551686615884,"https://www.google.com/maps/search/22%20CECIL%20DR%20Cobb%20County,%20GA",33.9504584,-84.472513
1220,6053 PAVESTONE DR,"6053 PAVESTONE DR Cobb County, GA",2022-12-14,"$415,000.00",415000,3434,120.85032032615028,"https://www.google.com/maps/search/6053%20PAVESTONE%20DR%20Cobb%20County,%20GA",33.8129372,-84.7179847
1221,2510 LONGCOURT CIR UNIT 11,"2510 LONGCOURT CIR UNIT 11 Cobb County, GA",2022-12-14,"$385,000.00",385000,2042,188.54064642507345,"https://www.google.com/maps/search/2510%20LONGCOURT%20CIR%20UNIT%2011%20Cobb%20County,%20GA",33.8340244,-84.4842069
1222,2179 SURREY CT,"2179 SURREY CT Cobb County, GA",2022-12-14,"$200,000.00",200000,1426,140.25245441795232,"https://www.google.com/maps/search/2179%20SURREY%20CT%20Cobb%20County,%20GA",33.9308078,-84.4810053
1223,209 SPRING HEIGHTS LN BLDG/UNIT 2/209,"209 SPRING HEIGHTS LN BLDG/UNIT 2/209 Cobb County, GA",2022-12-14,"$200,000.00",200000,1382,144.7178002894356,"https://www.google.com/maps/search/209%20SPRING%20HEIGHTS%20LN%20BLDG/UNIT%202/209%20Cobb%20County,%20GA",33.8827661,-84.5018211
