,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf
78401,2279 HICKORY GROVE RD,"2279 HICKORY GROVE RD Cobb County, GA",2022-01-19,"$118,500.00",118500,1344,88.16964285714286
77541,4543 DALLAS ST,"4543 DALLAS ST Cobb County, GA",2022-01-19,"$386,500.00",386500,2218,174.2560865644725
78372,749 BIRCHWOOD LN,"749 BIRCHWOOD LN Cobb County, GA",2022-01-20,"$272,500.00",272500,1533,177.75603392041748
78381,553 SUMMIT LN SW,"553 SUMMIT LN SW Cobb County, GA",2022-01-20,"$167,500.00",167500,1162,144.14802065404476
78382,303 DOESKIN LN,"303 DOESKIN LN Cobb County, GA",2022-01-20,"$554,000.00",554000,2137,259.2419279363594
78383,5404 WOODBERRY CIR,"5404 WOODBERRY CIR Cobb County, GA",2022-01-20,"$799,000.00",799000,2274,351.363236587511
78384,5241 STONE VILLAGE CIR BLDG 18,"5241 STONE VILLAGE CIR BLDG 18 Cobb County, GA",2022-01-20,"$363,000.00",363000,1873,193.80672717565403
78385,290 ROSEMONT PARK/3150 ROSEMONT PA LN,"290 ROSEMONT PARK/3150 ROSEMONT PA LN Cobb County, GA",2022-01-20,"$550,000.00",550000,3304,166.46489104116222
78386,4641 VININGS CANYON BEND SE,"4641 VININGS CANYON BEND SE Cobb County, GA",2022-01-20,"$930,376.00",930376,4016,231.66733067729083
78387,4909 HERITAGE CROSSING DR,"4909 HERITAGE CROSSING DR Cobb County, GA",2022-01-20,"$400,000.00",400000,2925,136.75213675213675
78388,4641 MEADOWS RD,"4641 MEADOWS RD Cobb County, GA",2022-01-20,"$305,000.00",305000,1456,209.47802197802199
78389,544 BARNES MILL DR,"544 BARNES MILL DR Cobb County, GA",2022-01-20,"$240,000.00",240000,988,242.914979757085
78390,5489 BROOKSTONE DR,"5489 BROOKSTONE DR Cobb County, GA",2022-01-20,"$470,000.00",470000,2976,157.93010752688173
78391,1531 SMITHWOOD DR,"1531 SMITHWOOD DR Cobb County, GA",2022-01-20,"$380,000.00",380000,1975,192.40506329113924
78392,2461 OXENWOOD DR,"2461 OXENWOOD DR Cobb County, GA",2022-01-20,"$627,981.00",627981,3330,188.58288288288287
78393,74 HIGHOAK DR BLDG 1,"74 HIGHOAK DR BLDG 1 Cobb County, GA",2022-01-20,"$281,000.00",281000,1386,202.74170274170274
78394,2784 LOFTVIEW SQ UNIT 1,"2784 LOFTVIEW SQ UNIT 1 Cobb County, GA",2022-01-20,"$430,000.00",430000,1872,229.7008547008547
78395,32 BURKE ST,"32 BURKE ST Cobb County, GA",2022-01-20,"$166,000.00",166000,1575,105.39682539682539
78380,5106 VERBENA DR,"5106 VERBENA DR Cobb County, GA",2022-01-20,"$480,000.00",480000,2529,189.79833926453145
78379,348 PARKSIDE MEADOW DR,"348 PARKSIDE MEADOW DR Cobb County, GA",2022-01-20,"$590,380.00",590380,4014,147.0802192326856
78378,3281 CHESTNUT OAKS DR,"3281 CHESTNUT OAKS DR Cobb County, GA",2022-01-20,"$344,000.00",344000,1674,205.4958183990442
78367,4158 GEMSTONE TER,"4158 GEMSTONE TER Cobb County, GA",2022-01-20,"$865,000.00",865000,4184,206.7399617590822
78376,3632 LAKESHORE DR SW,"3632 LAKESHORE DR SW Cobb County, GA",2022-01-20,"$295,000.00",295000,1549,190.44544867656552
78375,5110 THISTLE RD,"5110 THISTLE RD Cobb County, GA",2022-01-20,"$375,000.00",375000,1344,279.01785714285717
78374,1653 CASWELL PKWY UNIT 219,"1653 CASWELL PKWY UNIT 219 Cobb County, GA",2022-01-20,"$357,000.00",357000,1971,181.12633181126333
78373,1251 W BOOTH ROAD EXT,"1251 W BOOTH ROAD EXT Cobb County, GA",2022-01-20,"$176,900.00",176900,1211,146.07762180016516
78371,1287 ADAMS OAKS LNDG,"1287 ADAMS OAKS LNDG Cobb County, GA",2022-01-20,"$1,500,000.00",1500000,5545,270.5139765554554
78370,4188 GUNNERSON LN,"4188 GUNNERSON LN Cobb County, GA",2022-01-20,"$636,006.00",636006,4607,138.05209463859345
78369,4381 BURNLEIGH CHSE,"4381 BURNLEIGH CHSE Cobb County, GA",2022-01-20,"$550,000.00",550000,2312,237.8892733564014
78368,104 STILL PINE BND,"104 STILL PINE BND Cobb County, GA",2022-01-20,"$614,000.00",614000,3252,188.80688806888068
78377,543 RAYMOND ST,"543 RAYMOND ST Cobb County, GA",2022-01-20,"$409,695.00",409695,2032,201.62155511811022
78366,227 JACKSON HEIGHTS LN,"227 JACKSON HEIGHTS LN Cobb County, GA",2022-01-20,"$692,478.00",692478,3912,177.0138036809816
78365,5430 LEDFORD DR,"5430 LEDFORD DR Cobb County, GA",2022-01-20,"$290,000.00",290000,1570,184.71337579617835
78364,4891 BROWNSVILLE RD,"4891 BROWNSVILLE RD Cobb County, GA",2022-01-20,"$290,000.00",290000,1984,146.16935483870967
78354,3605 HIGH BATTERY BLF,"3605 HIGH BATTERY BLF Cobb County, GA",2022-01-21,"$372,500.00",372500,2064,180.4748062015504
78353,2109 KENDALL CLSE,"2109 KENDALL CLSE Cobb County, GA",2022-01-21,"$410,100.00",410100,2309,177.6093546990039
78352,3574 ARGENT WAY,"3574 ARGENT WAY Cobb County, GA",2022-01-21,"$465,000.00",465000,2803,165.89368533713878
78348,1920 RIPPLE CREEK CT,"1920 RIPPLE CREEK CT Cobb County, GA",2022-01-21,"$315,000.00",315000,1584,198.86363636363637
78350,4397 BRIDGEHAVEN DR UNIT 7,"4397 BRIDGEHAVEN DR UNIT 7 Cobb County, GA",2022-01-21,"$710,000.00",710000,3312,214.3719806763285
78349,2556 SANDTOWN RD,"2556 SANDTOWN RD Cobb County, GA",2022-01-21,"$295,000.00",295000,1065,276.99530516431923
78351,3621 VININGS SLP BLDG/UNIT 2000/2218,"3621 VININGS SLP BLDG/UNIT 2000/2218 Cobb County, GA",2022-01-21,"$345,000.00",345000,1363,253.11812179016874
78347,684 ANDERSON WALK,"684 ANDERSON WALK Cobb County, GA",2022-01-21,"$230,500.00",230500,1600,144.0625
78346,2013 GOBER AVE,"2013 GOBER AVE Cobb County, GA",2022-01-21,"$245,000.00",245000,1149,213.2288946910357
78345,1062 HILLSBOROUGH CHSE,"1062 HILLSBOROUGH CHSE Cobb County, GA",2022-01-21,"$234,000.00",234000,1448,161.6022099447514
78323,195 SHALLOWAY DR,"195 SHALLOWAY DR Cobb County, GA",2022-01-21,"$306,000.00",306000,1373,222.86962855061907
78322,539 KENNESAW DR SE,"539 KENNESAW DR SE Cobb County, GA",2022-01-21,"$230,000.00",230000,1094,210.23765996343693
78321,525 RAYMOND ST,"525 RAYMOND ST Cobb County, GA",2022-01-21,"$425,895.00",425895,2092,203.58269598470363
78320,4189 OAK SPRINGS RD,"4189 OAK SPRINGS RD Cobb County, GA",2022-01-21,"$300,000.00",300000,1318,227.6176024279211
78319,4805 W VILLAGE WAY BLDG/UNIT 2000/2106,"4805 W VILLAGE WAY BLDG/UNIT 2000/2106 Cobb County, GA",2022-01-21,"$248,000.00",248000,1041,238.23246878001922
78318,305 AUGUSTA DR,"305 AUGUSTA DR Cobb County, GA",2022-01-21,"$207,450.00",207450,1244,166.7604501607717
78317,1027 NATALIE LN,"1027 NATALIE LN Cobb County, GA",2022-01-21,"$375,000.00",375000,2159,173.69152385363594
78316,246 BARBARA LN SW,"246 BARBARA LN SW Cobb County, GA",2022-01-21,"$214,500.00",214500,1472,145.7201086956522
78315,17 BROOKCREST DR,"17 BROOKCREST DR Cobb County, GA",2022-01-21,"$534,900.00",534900,1543,346.66234607906677
78314,1721 NEWTON RD,"1721 NEWTON RD Cobb County, GA",2022-01-21,"$380,000.00",380000,1612,235.73200992555832
78313,1557 SILVER RIDGE DR,"1557 SILVER RIDGE DR Cobb County, GA",2022-01-21,"$311,500.00",311500,1799,173.15175097276264
78312,6929 GALLANT CIR UNIT 11,"6929 GALLANT CIR UNIT 11 Cobb County, GA",2022-01-21,"$184,000.00",184000,1212,151.8151815181518
78311,3536 CHATTAHOOCHEE SUMMIT LN UNIT 27,"3536 CHATTAHOOCHEE SUMMIT LN UNIT 27 Cobb County, GA",2022-01-21,"$415,000.00",415000,1533,270.71102413568167
78310,2590 RILEY DR,"2590 RILEY DR Cobb County, GA",2022-01-21,"$692,000.00",692000,3896,177.61806981519507
78309,2639 RIDGEWOOD DR NE,"2639 RIDGEWOOD DR NE Cobb County, GA",2022-01-21,"$385,000.00",385000,1359,283.2965415746873
78308,5185 LUPINE LN,"5185 LUPINE LN Cobb County, GA",2022-01-21,"$480,000.00",480000,2417,198.59329747621018
78307,4047 COYTE DR,"4047 COYTE DR Cobb County, GA",2022-01-21,"$332,000.00",332000,1228,270.3583061889251
78324,3887 EASY CIR,"3887 EASY CIR Cobb County, GA",2022-01-21,"$410,000.00",410000,1248,328.52564102564105
78355,3090 KIRKWOOD DR,"3090 KIRKWOOD DR Cobb County, GA",2022-01-21,"$390,500.00",390500,2326,167.8847807394669
78325,120 COLE ST BLDG 1,"120 COLE ST BLDG 1 Cobb County, GA",2022-01-21,"$660,000.00",660000,2728,241.93548387096774
78327,2355 WHISPERING DR,"2355 WHISPERING DR Cobb County, GA",2022-01-21,"$432,000.00",432000,2504,172.52396166134184
78344,5623 OVERCUP CT,"5623 OVERCUP CT Cobb County, GA",2022-01-21,"$833,781.00",833781,3518,237.00426378624218
78343,4 WYNDHAM CT,"4 WYNDHAM CT Cobb County, GA",2022-01-21,"$425,000.00",425000,1761,241.34014764338443
78342,1381 RAVEN ROCK TRL,"1381 RAVEN ROCK TRL Cobb County, GA",2022-01-21,"$265,000.00",265000,1576,168.14720812182742
78341,2094 LAKESHORE OVERLOOK DR,"2094 LAKESHORE OVERLOOK DR Cobb County, GA",2022-01-21,"$268,500.00",268500,1696,158.31367924528303
78340,1914 COOPER LANDING DR,"1914 COOPER LANDING DR Cobb County, GA",2022-01-21,"$300,000.00",300000,1378,217.70682148040638
78339,5758 MITCHELL CHASE TRL,"5758 MITCHELL CHASE TRL Cobb County, GA",2022-01-21,"$295,000.00",295000,1539,191.6829109811566
78338,3150 WOODWALK DR UNIT 1409,"3150 WOODWALK DR UNIT 1409 Cobb County, GA",2022-01-21,"$310,000.00",310000,1593,194.60138104205902
78337,2960 CHIPMUNK TRL,"2960 CHIPMUNK TRL Cobb County, GA",2022-01-21,"$310,000.00",310000,1490,208.05369127516778
78336,854 BONNIE GLEN DR,"854 BONNIE GLEN DR Cobb County, GA",2022-01-21,"$225,000.00",225000,1464,153.68852459016392
78335,2320 VALLEY VIEW DR SE,"2320 VALLEY VIEW DR SE Cobb County, GA",2022-01-21,"$518,500.00",518500,1502,345.2063914780293
78334,909 SW SCOTT LN SW,"909 SW SCOTT LN SW Cobb County, GA",2022-01-21,"$470,000.00",470000,3610,130.1939058171745
78333,2359 CHESTNUT SPRINGS TRL,"2359 CHESTNUT SPRINGS TRL Cobb County, GA",2022-01-21,"$455,000.00",455000,2210,205.88235294117646
78332,3360 HAMPRESTON WAY,"3360 HAMPRESTON WAY Cobb County, GA",2022-01-21,"$405,000.00",405000,1763,229.72206466250708
78331,3674 LAUREL DR NW,"3674 LAUREL DR NW Cobb County, GA",2022-01-21,"$315,000.00",315000,1600,196.875
78330,3520 TEN OAKS CT,"3520 TEN OAKS CT Cobb County, GA",2022-01-21,"$145,000.00",145000,1376,105.37790697674419
78329,1263 WOODLEIGH RD,"1263 WOODLEIGH RD Cobb County, GA",2022-01-21,"$340,000.00",340000,1100,309.09090909090907
78328,610 BOGGS RD,"610 BOGGS RD Cobb County, GA",2022-01-21,"$270,000.00",270000,2608,103.52760736196319
78326,838 WHITTINGTON PKWY SW,"838 WHITTINGTON PKWY SW Cobb County, GA",2022-01-21,"$304,000.00",304000,1802,168.70144284128745
78356,2023 JEBS CT,"2023 JEBS CT Cobb County, GA",2022-01-21,"$195,000.00",195000,1280,152.34375
78305,1890 COOPER LANDING DR,"1890 COOPER LANDING DR Cobb County, GA",2022-01-21,"$292,000.00",292000,1425,204.91228070175438
78358,2853 WENDY SPRINGS CT,"2853 WENDY SPRINGS CT Cobb County, GA",2022-01-21,"$495,000.00",495000,1776,278.7162162162162
77546,6112 LAKESHORE DR SE,"6112 LAKESHORE DR SE Cobb County, GA",2022-01-21,"$295,000.00",295000,2108,139.94307400379506
78306,2814 AVINGTON LN,"2814 AVINGTON LN Cobb County, GA",2022-01-21,"$570,000.00",570000,2180,261.4678899082569
77536,1338 VAYDA CT,"1338 VAYDA CT Cobb County, GA",2022-01-21,"$367,400.00",367400,1656,221.8599033816425
77552,1282 WHITLOCK RIDGE DR,"1282 WHITLOCK RIDGE DR Cobb County, GA",2022-01-21,"$253,200.00",253200,1508,167.90450928381964
78357,2101 BISHOP CREEK DR,"2101 BISHOP CREEK DR Cobb County, GA",2022-01-21,"$470,000.00",470000,1712,274.5327102803738
78362,4951 KARLS GATE DR,"4951 KARLS GATE DR Cobb County, GA",2022-01-21,"$585,000.00",585000,2504,233.6261980830671
78361,3442 ESSEX AVE UNIT 110,"3442 ESSEX AVE UNIT 110 Cobb County, GA",2022-01-21,"$235,000.00",235000,1181,198.98391193903473
78360,1501 BARNES MILL RD,"1501 BARNES MILL RD Cobb County, GA",2022-01-21,"$380,000.00",380000,3446,110.27278003482299
78359,2005 RHINEHART RD,"2005 RHINEHART RD Cobb County, GA",2022-01-21,"$305,000.00",305000,1556,196.01542416452443
78363,3973 EBENEZER RD,"3973 EBENEZER RD Cobb County, GA",2022-01-21,"$377,000.00",377000,2288,164.77272727272728
77544,3025 ANDORA DR,"3025 ANDORA DR Cobb County, GA",2022-01-21,"$275,000.00",275000,1408,195.3125
78287,3057 MILFORD CHSE,"3057 MILFORD CHSE Cobb County, GA",2022-01-24,"$344,000.00",344000,2420,142.1487603305785
78288,3218 JUNIPER DR,"3218 JUNIPER DR Cobb County, GA",2022-01-24,"$380,000.00",380000,1850,205.40540540540542
78292,741 CLUB LN,"741 CLUB LN Cobb County, GA",2022-01-24,"$825,000.00",825000,3784,218.02325581395348
78289,4776 ROSE ARBOR DR UNIT 1,"4776 ROSE ARBOR DR UNIT 1 Cobb County, GA",2022-01-24,"$374,000.00",374000,1911,195.70905285191
78290,361 WILLOW GLENN DR,"361 WILLOW GLENN DR Cobb County, GA",2022-01-24,"$550,000.00",550000,2805,196.07843137254903
78291,2163 LANDSMERE DR UNIT 1,"2163 LANDSMERE DR UNIT 1 Cobb County, GA",2022-01-24,"$350,000.00",350000,2148,162.94227188081936
78295,2195 CHURCH RD SE,"2195 CHURCH RD SE Cobb County, GA",2022-01-24,"$600,000.00",600000,2956,202.97699594046009
78294,130 SABLE TER,"130 SABLE TER Cobb County, GA",2022-01-24,"$335,000.00",335000,2051,163.33495855680155
78286,4707 CARRAGEEN CT,"4707 CARRAGEEN CT Cobb County, GA",2022-01-24,"$385,000.00",385000,2715,141.804788213628
78296,3150 WOODWALK DR UNIT 2201,"3150 WOODWALK DR UNIT 2201 Cobb County, GA",2022-01-24,"$326,000.00",326000,1593,204.6453232893911
78297,1508 RIVERVIEW DR,"1508 RIVERVIEW DR Cobb County, GA",2022-01-24,"$195,000.00",195000,1039,187.68046198267564
78298,4855 BRIANNA CT,"4855 BRIANNA CT Cobb County, GA",2022-01-24,"$324,138.00",324138,1603,202.20711166562694
78299,4320 BROOKWOOD DR SW,"4320 BROOKWOOD DR SW Cobb County, GA",2022-01-24,"$228,500.00",228500,1805,126.59279778393352
78300,4100 CHRISTACY WAY,"4100 CHRISTACY WAY Cobb County, GA",2022-01-24,"$440,000.00",440000,2674,164.54749439042632
78301,5286 MERLOT DR,"5286 MERLOT DR Cobb County, GA",2022-01-24,"$920,000.00",920000,4173,220.4648933620896
78302,1707 ENGLISH IVEY LN,"1707 ENGLISH IVEY LN Cobb County, GA",2022-01-24,"$290,000.00",290000,1739,166.7625071880391
78293,1036 HICKSMIL DR,"1036 HICKSMIL DR Cobb County, GA",2022-01-24,"$280,000.00",280000,1296,216.0493827160494
78285,3854 SHARON DR,"3854 SHARON DR Cobb County, GA",2022-01-24,"$243,900.00",243900,1520,160.46052631578948
78280,1823 HANNAH PL,"1823 HANNAH PL Cobb County, GA",2022-01-24,"$270,000.00",270000,1508,179.0450928381963
78283,910 CARRIAGE PATH,"910 CARRIAGE PATH Cobb County, GA",2022-01-24,"$1,165,000.00",1165000,5298,219.89429973574934
78304,3391 WEIGELIA DR,"3391 WEIGELIA DR Cobb County, GA",2022-01-24,"$250,000.00",250000,1425,175.43859649122808
78272,2184 ELLIS MOUNTAIN DR SW,"2184 ELLIS MOUNTAIN DR SW Cobb County, GA",2022-01-24,"$742,072.00",742072,3778,196.41926945473796
78273,1665 ELMWOOD DR SW,"1665 ELMWOOD DR SW Cobb County, GA",2022-01-24,"$376,100.00",376100,1565,240.31948881789137
78274,4604 UNDERWOOD WALK,"4604 UNDERWOOD WALK Cobb County, GA",2022-01-24,"$621,308.00",621308,2996,207.37917222963952
78284,4860 MOON RD,"4860 MOON RD Cobb County, GA",2022-01-24,"$539,000.00",539000,3616,149.05973451327435
78276,4176 HIDDEN ENCLAVE LN,"4176 HIDDEN ENCLAVE LN Cobb County, GA",2022-01-24,"$440,100.00",440100,2612,168.49157733537518
78275,360 DOGWOOD TRL,"360 DOGWOOD TRL Cobb County, GA",2022-01-24,"$1,245,000.00",1245000,3456,360.24305555555554
78277,6256 CENTURY PARK PL,"6256 CENTURY PARK PL Cobb County, GA",2022-01-24,"$380,000.00",380000,1824,208.33333333333334
78278,666 SERRAMONTE DR,"666 SERRAMONTE DR Cobb County, GA",2022-01-24,"$257,000.00",257000,1539,166.99155295646523
78279,1918 MAPLE DR NW,"1918 MAPLE DR NW Cobb County, GA",2022-01-24,"$313,500.00",313500,1348,232.56676557863503
78281,912 SHILOH RIDGE RUN,"912 SHILOH RIDGE RUN Cobb County, GA",2022-01-24,"$283,500.00",283500,1144,247.8146853146853
78282,5343 SAVILLE DR,"5343 SAVILLE DR Cobb County, GA",2022-01-24,"$1,125,000.00",1125000,6302,178.51475721993017
78303,299 HURT RD SW,"299 HURT RD SW Cobb County, GA",2022-01-24,"$405,000.00",405000,1775,228.16901408450704
77537,165 OTIS CIR,"165 OTIS CIR Cobb County, GA",2022-01-25,"$205,000.00",205000,1150,178.2608695652174
78271,4898 ARBOR VIEW PKWY,"4898 ARBOR VIEW PKWY Cobb County, GA",2022-01-25,"$455,100.00",455100,3655,124.51436388508893
78270,3622 HOPKINS CT,"3622 HOPKINS CT Cobb County, GA",2022-01-25,"$225,000.00",225000,1332,168.9189189189189
78269,1325 EASTBROOKE TRCE,"1325 EASTBROOKE TRCE Cobb County, GA",2022-01-25,"$430,000.00",430000,2800,153.57142857142858
78268,1929 WESTOVER LN NW,"1929 WESTOVER LN NW Cobb County, GA",2022-01-25,"$432,000.00",432000,2661,162.34498308906427
77540,7062 OAKHILL CIR,"7062 OAKHILL CIR Cobb County, GA",2022-01-25,"$85,000.00",85000,1020,83.33333333333333
78266,1780 CREVEIS RD,"1780 CREVEIS RD Cobb County, GA",2022-01-25,"$230,000.00",230000,1185,194.0928270042194
78264,4356 MIKANDY DR,"4356 MIKANDY DR Cobb County, GA",2022-01-25,"$405,000.00",405000,2496,162.2596153846154
78265,537 RAYMOND ST,"537 RAYMOND ST Cobb County, GA",2022-01-25,"$424,695.00",424695,2092,203.00908221797323
78250,429 CARL RIDGE DR,"429 CARL RIDGE DR Cobb County, GA",2022-01-25,"$485,000.00",485000,2589,187.3310158362302
78251,6414 QUEENS COURT TRCE UNIT 7,"6414 QUEENS COURT TRCE UNIT 7 Cobb County, GA",2022-01-25,"$350,000.00",350000,1720,203.48837209302326
78252,643 COVENTRY TOWNSHIP LN,"643 COVENTRY TOWNSHIP LN Cobb County, GA",2022-01-25,"$225,000.00",225000,1302,172.8110599078341
78253,842 EXPOSITION PTE,"842 EXPOSITION PTE Cobb County, GA",2022-01-25,"$307,880.00",307880,2002,153.78621378621378
78254,1925 CARDELL RD,"1925 CARDELL RD Cobb County, GA",2022-01-25,"$245,000.00",245000,1328,184.4879518072289
78255,276 ANGLA DR,"276 ANGLA DR Cobb County, GA",2022-01-25,"$381,000.00",381000,2050,185.85365853658536
78267,6615 CROSSING CREEK PT,"6615 CROSSING CREEK PT Cobb County, GA",2022-01-25,"$280,000.00",280000,1866,150.05359056806003
78257,870 CLUB MOSS CT,"870 CLUB MOSS CT Cobb County, GA",2022-01-25,"$1,770,000.00",1770000,5984,295.78877005347596
78258,3904 OBRIAN CT,"3904 OBRIAN CT Cobb County, GA",2022-01-25,"$358,000.00",358000,1584,226.010101010101
78259,5816 COBBLESTONE CREEK CIR,"5816 COBBLESTONE CREEK CIR Cobb County, GA",2022-01-25,"$425,000.00",425000,2325,182.79569892473117
78260,922 PINE OAK TRL,"922 PINE OAK TRL Cobb County, GA",2022-01-25,"$95,000.00",95000,1580,60.12658227848101
78261,2227 BLACKWELL CHASE CT,"2227 BLACKWELL CHASE CT Cobb County, GA",2022-01-25,"$897,472.00",897472,3807,235.74257945889153
78262,408 CREEKVIEW TRL,"408 CREEKVIEW TRL Cobb County, GA",2022-01-25,"$275,884.00",275884,2472,111.60355987055016
78256,3576 STONEWALL DR NW,"3576 STONEWALL DR NW Cobb County, GA",2022-01-25,"$321,100.00",321100,1501,213.9240506329114
78263,1964 TRISTAN DR,"1964 TRISTAN DR Cobb County, GA",2022-01-25,"$581,000.00",581000,2728,212.9765395894428
78231,5078 SHERRER DR,"5078 SHERRER DR Cobb County, GA",2022-01-26,"$518,000.00",518000,2834,182.78052223006353
78230,2581 ARGO DR,"2581 ARGO DR Cobb County, GA",2022-01-26,"$190,000.00",190000,1426,133.2398316970547
78229,3119 BROWNMOORE DR,"3119 BROWNMOORE DR Cobb County, GA",2022-01-26,"$367,000.00",367000,1954,187.81985670419652
78228,4146 MCEVER PARK DR,"4146 MCEVER PARK DR Cobb County, GA",2022-01-26,"$365,000.00",365000,1744,209.28899082568807
78227,3701 VILLA SPRINGS CIR,"3701 VILLA SPRINGS CIR Cobb County, GA",2022-01-26,"$282,050.00",282050,1558,181.03337612323492
77550,3157 RESIN ST NE,"3157 RESIN ST NE Cobb County, GA",2022-01-26,"$329,000.00",329000,1484,221.69811320754718
78225,3803 AUTUMN VIEW LN,"3803 AUTUMN VIEW LN Cobb County, GA",2022-01-26,"$335,000.00",335000,1367,245.06217995610825
77542,1417 COTTAGE WAY UNIT 42,"1417 COTTAGE WAY UNIT 42 Cobb County, GA",2022-01-26,"$270,000.00",270000,1335,202.24719101123594
78224,4594 GRENADINE CIR,"4594 GRENADINE CIR Cobb County, GA",2022-01-26,"$322,512.00",322512,2216,145.5379061371841
78223,2216 NINE OAKS DR,"2216 NINE OAKS DR Cobb County, GA",2022-01-26,"$495,000.00",495000,2901,170.6308169596691
78222,366 KENMURE CT SW,"366 KENMURE CT SW Cobb County, GA",2022-01-26,"$554,900.00",554900,2819,196.84285207520398
78221,1031 POWELL WRIGHT RD,"1031 POWELL WRIGHT RD Cobb County, GA",2022-01-26,"$425,000.00",425000,2428,175.04118616144976
78220,1570 RIDGEBROOK DWNS,"1570 RIDGEBROOK DWNS Cobb County, GA",2022-01-26,"$415,000.00",415000,1864,222.63948497854076
78226,753 SCARLET DR,"753 SCARLET DR Cobb County, GA",2022-01-26,"$435,000.00",435000,2328,186.8556701030928
78232,2207 HOWELL FARMS PT,"2207 HOWELL FARMS PT Cobb County, GA",2022-01-26,"$386,000.00",386000,1974,195.54204660587638
78236,1802 CUMBERLAND VALLEY PL,"1802 CUMBERLAND VALLEY PL Cobb County, GA",2022-01-26,"$272,500.00",272500,1451,187.8015161957271
78234,1742 CUMBERLAND VALLEY DR,"1742 CUMBERLAND VALLEY DR Cobb County, GA",2022-01-26,"$195,000.00",195000,1220,159.8360655737705
78235,3087 PRESTWICK PL,"3087 PRESTWICK PL Cobb County, GA",2022-01-26,"$430,000.00",430000,1271,338.31628638867033
78237,3020 BROOKFIELD DR,"3020 BROOKFIELD DR Cobb County, GA",2022-01-26,"$264,100.00",264100,1403,188.23948681397007
78238,1161 TALLGRASS CT,"1161 TALLGRASS CT Cobb County, GA",2022-01-26,"$620,000.00",620000,3547,174.79560191711306
78239,4592 GRENADINE CIR,"4592 GRENADINE CIR Cobb County, GA",2022-01-26,"$331,673.00",331673,2129,155.78816345702208
78241,7311 ELSNER RD,"7311 ELSNER RD Cobb County, GA",2022-01-26,"$280,000.00",280000,1350,207.40740740740742
78242,644 LIBERTY HILL RD,"644 LIBERTY HILL RD Cobb County, GA",2022-01-26,"$210,000.00",210000,1045,200.95693779904306
78243,1346 MARIETTA COUNTRY CLUB DR,"1346 MARIETTA COUNTRY CLUB DR Cobb County, GA",2022-01-26,"$1,600,000.00",1600000,6626,241.47298520977967
78244,197 MATHEWS CIR,"197 MATHEWS CIR Cobb County, GA",2022-01-26,"$320,000.00",320000,1521,210.38790269559502
78245,4660 PINE ST SE,"4660 PINE ST SE Cobb County, GA",2022-01-26,"$459,000.00",459000,2004,229.04191616766468
78246,3270 ELOISE DR,"3270 ELOISE DR Cobb County, GA",2022-01-26,"$360,000.00",360000,1515,237.62376237623764
78247,3181 MOUNTAIN CREEK LN,"3181 MOUNTAIN CREEK LN Cobb County, GA",2022-01-26,"$425,000.00",425000,1600,265.625
78248,2105 SANDSTONE CT,"2105 SANDSTONE CT Cobb County, GA",2022-01-26,"$389,900.00",389900,2087,186.823191183517
78249,5015 WOODLAND DR NW,"5015 WOODLAND DR NW Cobb County, GA",2022-01-26,"$225,000.00",225000,1356,165.92920353982302
78233,4042 FAWN RUN,"4042 FAWN RUN Cobb County, GA",2022-01-26,"$403,000.00",403000,2568,156.93146417445482
78240,409 STAGECOACH BEND SE,"409 STAGECOACH BEND SE Cobb County, GA",2022-01-26,"$519,290.00",519290,2144,242.20615671641792
78197,580 CHICAPOO DR,"580 CHICAPOO DR Cobb County, GA",2022-01-27,"$280,000.00",280000,1628,171.990171990172
78196,3510 WINFAIR PL,"3510 WINFAIR PL Cobb County, GA",2022-01-27,"$440,000.00",440000,1584,277.77777777777777
78203,3316 PERRINGTON PT,"3316 PERRINGTON PT Cobb County, GA",2022-01-27,"$935,000.00",935000,3945,237.00887198986058
78202,4511 WATERLEAF CT,"4511 WATERLEAF CT Cobb County, GA",2022-01-27,"$651,910.00",651910,3240,201.20679012345678
78201,1402 VAYDA CT,"1402 VAYDA CT Cobb County, GA",2022-01-27,"$387,480.00",387480,1888,205.23305084745763
78200,353 BRIDGEBROOK LN,"353 BRIDGEBROOK LN Cobb County, GA",2022-01-27,"$578,250.00",578250,3632,159.20980176211455
78199,722 SPRINGHOLLOW DR,"722 SPRINGHOLLOW DR Cobb County, GA",2022-01-27,"$285,000.00",285000,1064,267.85714285714283
78190,3755 JASMINE LN,"3755 JASMINE LN Cobb County, GA",2022-01-27,"$317,000.00",317000,2066,153.43659244917714
78189,183 MOUNTAIN BROOK DR,"183 MOUNTAIN BROOK DR Cobb County, GA",2022-01-27,"$685,000.00",685000,2728,251.09970674486803
78204,1535 DAVIS FARM DR,"1535 DAVIS FARM DR Cobb County, GA",2022-01-27,"$680,000.00",680000,3331,204.14290003002102
78188,2006 BARRETT KNOLL CIR,"2006 BARRETT KNOLL CIR Cobb County, GA",2022-01-27,"$440,000.00",440000,2784,158.04597701149424
78185,4313 OGLETHORPE LOOP,"4313 OGLETHORPE LOOP Cobb County, GA",2022-01-27,"$1,535,000.00",1535000,7296,210.3892543859649
78184,429 FRASIER ST,"429 FRASIER ST Cobb County, GA",2022-01-27,"$550,000.00",550000,3113,176.67844522968198
78183,2756 BRIDGEGATE TRCE,"2756 BRIDGEGATE TRCE Cobb County, GA",2022-01-27,"$66,000.00",66000,2914,22.649279341111875
