,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf
18086,2238 EDGARTOWN LN UNIT 3,"2238 EDGARTOWN LN UNIT 3 Cobb County, GA",2023-02-23,"$390,000.00",390000,3438,113.43804537521815
18085,2760 FRASER ST,"2760 FRASER ST Cobb County, GA",2023-02-23,"$195,000.00",195000,876,222.6027397260274
18084,1919 CLINTON DR,"1919 CLINTON DR Cobb County, GA",2023-02-23,"$500,000.00",500000,2142,233.4267040149393
18083,2264 SERENITY DR,"2264 SERENITY DR Cobb County, GA",2023-02-23,"$325,000.00",325000,1380,235.5072463768116
18082,2570 HORSESHOE BEND RD,"2570 HORSESHOE BEND RD Cobb County, GA",2023-02-23,"$105,790.00",105790,1302,81.25192012288787
18081,1076 WOODRUFF PLANTATION CT,"1076 WOODRUFF PLANTATION CT Cobb County, GA",2023-02-23,"$920,000.00",920000,4722,194.83269800931808
18079,4021 FALLEN LEAF CT,"4021 FALLEN LEAF CT Cobb County, GA",2023-02-23,"$610,000.00",610000,3047,200.19691499835903
18094,5503 HIGHLAND PRESERVE DR,"5503 HIGHLAND PRESERVE DR Cobb County, GA",2023-02-23,"$750,000.00",750000,3048,246.06299212598427
18077,60 HAWKINS STORE RD,"60 HAWKINS STORE RD Cobb County, GA",2023-02-23,"$332,500.00",332500,1528,217.60471204188482
18076,1570 WILLOW BLF,"1570 WILLOW BLF Cobb County, GA",2023-02-23,"$364,000.00",364000,2156,168.83116883116884
18075,196 EVERGREEN DR SE,"196 EVERGREEN DR SE Cobb County, GA",2023-02-23,"$268,000.00",268000,1102,243.19419237749545
18074,2480 ROBINSON RD,"2480 ROBINSON RD Cobb County, GA",2023-02-23,"$489,500.00",489500,1836,266.61220043572985
18073,368 ELLIS PRESERVE LN,"368 ELLIS PRESERVE LN Cobb County, GA",2023-02-23,"$791,564.00",791564,3336,237.27937649880096
18072,7238 BRIDGEPORT CT,"7238 BRIDGEPORT CT Cobb County, GA",2023-02-23,"$264,900.00",264900,1212,218.56435643564356
18071,478 ALLGOOD RD,"478 ALLGOOD RD Cobb County, GA",2023-02-23,"$140,000.00",140000,1160,120.6896551724138
18088,2546 DOGWOOD HILLS CT,"2546 DOGWOOD HILLS CT Cobb County, GA",2023-02-23,"$337,000.00",337000,1398,241.05865522174534
18078,4079 DUNNINGTON DR,"4079 DUNNINGTON DR Cobb County, GA",2023-02-23,"$358,000.00",358000,1706,209.84759671746775
18089,1467 CARDINAL LN,"1467 CARDINAL LN Cobb County, GA",2023-02-23,"$217,000.00",217000,1674,129.62962962962962
18104,3536 MARYHILL LN,"3536 MARYHILL LN Cobb County, GA",2023-02-23,"$860,000.00",860000,4982,172.62143717382577
18091,2324 HERITAGE PARK CIR UNIT 11,"2324 HERITAGE PARK CIR UNIT 11 Cobb County, GA",2023-02-23,"$300,000.00",300000,1639,183.03843807199513
18109,3196 SHIRLEY DR,"3196 SHIRLEY DR Cobb County, GA",2023-02-23,"$181,000.00",181000,816,221.81372549019608
18090,2566 COUNTRY FARM TRCE,"2566 COUNTRY FARM TRCE Cobb County, GA",2023-02-23,"$300,000.00",300000,1413,212.31422505307856
18107,6715 ROSCOMMON DR,"6715 ROSCOMMON DR Cobb County, GA",2023-02-23,"$175,000.00",175000,1726,101.39049826187717
18106,3980 RIVERLOOK PKWY UNIT 8,"3980 RIVERLOOK PKWY UNIT 8 Cobb County, GA",2023-02-23,"$250,000.00",250000,1140,219.2982456140351
18105,1721 NAPPA VALLEY CT,"1721 NAPPA VALLEY CT Cobb County, GA",2023-02-23,"$235,000.00",235000,1220,192.62295081967213
18103,2689 WHITEHURST DR,"2689 WHITEHURST DR Cobb County, GA",2023-02-23,"$485,000.00",485000,1725,281.15942028985506
18102,4083 LONGFORD DR,"4083 LONGFORD DR Cobb County, GA",2023-02-23,"$420,000.00",420000,1945,215.93830334190233
18101,2356 PROCTOR CREEK ENCLAVE,"2356 PROCTOR CREEK ENCLAVE Cobb County, GA",2023-02-23,"$387,000.00",387000,2028,190.8284023668639
18108,1601 HUNTCREST WALK SW,"1601 HUNTCREST WALK SW Cobb County, GA",2023-02-23,"$360,000.00",360000,2612,137.82542113323123
18099,4914 CLIMBING VINE PL,"4914 CLIMBING VINE PL Cobb County, GA",2023-02-23,"$585,000.00",585000,2574,227.27272727272728
18098,2596 CARUSO WAY SE,"2596 CARUSO WAY SE Cobb County, GA",2023-02-23,"$664,005.00",664005,1566,424.01340996168585
18097,501 VIRGINIA PL SE,"501 VIRGINIA PL SE Cobb County, GA",2023-02-23,"$250,000.00",250000,1250,200.0
18096,3140 BELLESTONE CT,"3140 BELLESTONE CT Cobb County, GA",2023-02-23,"$395,000.00",395000,2018,195.73835480673935
18095,4316 COLUMNS DR,"4316 COLUMNS DR Cobb County, GA",2023-02-23,"$1,600,000.00",1600000,4537,352.6559400484902
18093,121 HEDGES ST,"121 HEDGES ST Cobb County, GA",2023-02-23,"$215,250.00",215250,1650,130.45454545454547
18092,705 LONGSHADOW TRL,"705 LONGSHADOW TRL Cobb County, GA",2023-02-23,"$780,000.00",780000,3960,196.96969696969697
18100,2660 GREEN MEADOW LN,"2660 GREEN MEADOW LN Cobb County, GA",2023-02-23,"$392,000.00",392000,1472,266.30434782608694
18016,4115 ELSDON DR,"4115 ELSDON DR Cobb County, GA",2023-02-24,"$370,000.00",370000,2042,181.1949069539667
18017,2686 MCGUIRE DR,"2686 MCGUIRE DR Cobb County, GA",2023-02-24,"$405,000.00",405000,2274,178.10026385224273
18018,946 BRIDGEGATE DR,"946 BRIDGEGATE DR Cobb County, GA",2023-02-24,"$575,000.00",575000,2761,208.25787758058675
18019,164 MONTGOMERY ST,"164 MONTGOMERY ST Cobb County, GA",2023-02-24,"$499,500.00",499500,1118,446.7799642218247
18020,364 MCARTHUR DR,"364 MCARTHUR DR Cobb County, GA",2023-02-24,"$260,000.00",260000,1630,159.50920245398774
18021,615 FOREST CT,"615 FOREST CT Cobb County, GA",2023-02-24,"$402,000.00",402000,2151,186.88981868898188
18022,1910 COUNTRYSIDE PL,"1910 COUNTRYSIDE PL Cobb County, GA",2023-02-24,"$210,000.00",210000,1097,191.43117593436645
18023,1116 DREWSBURY CT,"1116 DREWSBURY CT Cobb County, GA",2023-02-24,"$625,000.00",625000,2613,239.18867202449292
18027,3568 S SHERWOOD RD,"3568 S SHERWOOD RD Cobb County, GA",2023-02-24,"$1,120,000.00",1120000,3321,337.24781692261365
18025,2569 ROLLING VIEW DR,"2569 ROLLING VIEW DR Cobb County, GA",2023-02-24,"$498,127.00",498127,2430,204.99053497942387
18026,3795 SOMERSET DR,"3795 SOMERSET DR Cobb County, GA",2023-02-24,"$305,000.00",305000,1222,249.59083469721767
18028,3733 LINDLEY CIR,"3733 LINDLEY CIR Cobb County, GA",2023-02-24,"$225,000.00",225000,1101,204.35967302452315
18029,1408 STERLINGBROOKE DR,"1408 STERLINGBROOKE DR Cobb County, GA",2023-02-24,"$435,000.00",435000,2828,153.81895332390383
18030,2112 PRICHARD PARK DR,"2112 PRICHARD PARK DR Cobb County, GA",2023-02-24,"$375,000.00",375000,2033,184.45646827348745
18031,1168 LAUREL PL,"1168 LAUREL PL Cobb County, GA",2023-02-24,"$400,000.00",400000,1334,299.85007496251876
18015,3754 OLSON DR,"3754 OLSON DR Cobb County, GA",2023-02-24,"$379,000.00",379000,2621,144.6012972148035
18024,1650 MARK LEE DR,"1650 MARK LEE DR Cobb County, GA",2023-02-24,"$177,500.00",177500,1334,133.05847076461768
18014,2370 CLARE CT,"2370 CLARE CT Cobb County, GA",2023-02-24,"$212,000.00",212000,1246,170.14446227929375
18013,4512 FLOWERING BR,"4512 FLOWERING BR Cobb County, GA",2023-02-24,"$339,000.00",339000,1537,220.55953155497724
18011,1192 WOODLEIGH RD,"1192 WOODLEIGH RD Cobb County, GA",2023-02-24,"$250,000.00",250000,1350,185.1851851851852
18032,282 MONTGOMERY ST,"282 MONTGOMERY ST Cobb County, GA",2023-02-24,"$559,900.00",559900,1404,398.7891737891738
17996,4424 DECLAN DR,"4424 DECLAN DR Cobb County, GA",2023-02-24,"$440,000.00",440000,2328,189.00343642611685
17997,3710 HICKORY CIR,"3710 HICKORY CIR Cobb County, GA",2023-02-24,"$575,000.00",575000,1517,379.0375741595254
17998,2604 CARUSO WAY SE,"2604 CARUSO WAY SE Cobb County, GA",2023-02-24,"$464,900.00",464900,1358,342.3416789396171
17999,2743 BATEMAN ST,"2743 BATEMAN ST Cobb County, GA",2023-02-24,"$475,243.00",475243,2008,236.67480079681275
18000,4825 WIGLEY TER SW,"4825 WIGLEY TER SW Cobb County, GA",2023-02-24,"$1,004,049.00",1004049,3973,252.71809715580167
18001,815 CROSSFIRE CT,"815 CROSSFIRE CT Cobb County, GA",2023-02-24,"$795,000.00",795000,3389,234.58247270581293
18012,3090 NEW MACLAND RD,"3090 NEW MACLAND RD Cobb County, GA",2023-02-24,"$330,000.00",330000,1865,176.94369973190348
18002,22 LAKES EDGE DR,"22 LAKES EDGE DR Cobb County, GA",2023-02-24,"$260,000.00",260000,1436,181.058495821727
18004,233 WINDCROFT LN,"233 WINDCROFT LN Cobb County, GA",2023-02-24,"$265,000.00",265000,1231,215.27213647441104
18005,6359 AUTUMN VIEW PT,"6359 AUTUMN VIEW PT Cobb County, GA",2023-02-24,"$433,317.00",433317,1440,300.9145833333333
18006,2440 IRENE DR,"2440 IRENE DR Cobb County, GA",2023-02-24,"$235,000.00",235000,1375,170.9090909090909
18007,4264 HIGHBORNE DR,"4264 HIGHBORNE DR Cobb County, GA",2023-02-24,"$700,000.00",700000,3030,231.02310231023102
18008,3435 CHASTAIN MANOR WAY,"3435 CHASTAIN MANOR WAY Cobb County, GA",2023-02-24,"$462,000.00",462000,2266,203.88349514563106
18009,2351 LAKESIDE PL,"2351 LAKESIDE PL Cobb County, GA",2023-02-24,"$210,140.00",210140,1352,155.42899408284023
18010,2389 SCOTNEY CASTLE LN,"2389 SCOTNEY CASTLE LN Cobb County, GA",2023-02-24,"$589,900.00",589900,3258,181.0620012277471
18003,21 HARDPAN ALY NW,"21 HARDPAN ALY NW Cobb County, GA",2023-02-24,"$525,000.00",525000,2728,192.44868035190615
18033,2299 PINETREE LN,"2299 PINETREE LN Cobb County, GA",2023-02-24,"$177,980.00",177980,1107,160.77687443541103
18059,5130 TWIN OAK DR,"5130 TWIN OAK DR Cobb County, GA",2023-02-24,"$534,900.00",534900,2992,178.77673796791444
18035,554 VININGS ESTATES DR,"554 VININGS ESTATES DR Cobb County, GA",2023-02-24,"$510,000.00",510000,2634,193.62186788154898
18055,1195 MORNINGTON WAY,"1195 MORNINGTON WAY Cobb County, GA",2023-02-24,"$405,200.00",405200,1865,217.26541554959786
18056,2352 HOLLYRIDGE DR,"2352 HOLLYRIDGE DR Cobb County, GA",2023-02-24,"$206,290.00",206290,1200,171.90833333333333
18057,2165 FAIRFIELD ST,"2165 FAIRFIELD ST Cobb County, GA",2023-02-24,"$270,170.00",270170,1650,163.73939393939395
18058,2427 FIGARO DR,"2427 FIGARO DR Cobb County, GA",2023-02-24,"$599,000.00",599000,2226,269.09254267744836
18060,744 STARMIST CT,"744 STARMIST CT Cobb County, GA",2023-02-24,"$247,000.00",247000,1424,173.45505617977528
18061,4309 SPRINGMILL CT,"4309 SPRINGMILL CT Cobb County, GA",2023-02-24,"$1,161,000.00",1161000,5490,211.47540983606558
18062,1060 STILLINGTON WAY,"1060 STILLINGTON WAY Cobb County, GA",2023-02-24,"$650,000.00",650000,2919,222.6789996574169
18063,162 LONG DR,"162 LONG DR Cobb County, GA",2023-02-24,"$190,350.00",190350,1140,166.97368421052633
18064,4970 SHANNON WAY,"4970 SHANNON WAY Cobb County, GA",2023-02-24,"$370,000.00",370000,1661,222.75737507525588
18065,5419 VININGS LAKE VW,"5419 VININGS LAKE VW Cobb County, GA",2023-02-24,"$560,000.00",560000,3121,179.42966997757128
18066,2100 MEADOWBROOK LN SE,"2100 MEADOWBROOK LN SE Cobb County, GA",2023-02-24,"$291,500.00",291500,1476,197.49322493224932
18067,4100 PACES WALK SE UNIT 2110,"4100 PACES WALK SE UNIT 2110 Cobb County, GA",2023-02-24,"$325,000.00",325000,1250,260.0
18034,204 SUMMER MIST CT,"204 SUMMER MIST CT Cobb County, GA",2023-02-24,"$313,000.00",313000,1733,180.61165608770918
18069,2616 LONE OAK TRL,"2616 LONE OAK TRL Cobb County, GA",2023-02-24,"$427,500.00",427500,2484,172.1014492753623
18070,4048 PALOVERDE DR,"4048 PALOVERDE DR Cobb County, GA",2023-02-24,"$360,000.00",360000,1410,255.31914893617022
18054,276 DUNSTANS PASS,"276 DUNSTANS PASS Cobb County, GA",2023-02-24,"$650,000.00",650000,3848,168.9189189189189
18053,1344 SURREY LN SW,"1344 SURREY LN SW Cobb County, GA",2023-02-24,"$151,000.00",151000,882,171.20181405895693
18068,2950 MOUNT WILKINSON PKWY UNIT 417,"2950 MOUNT WILKINSON PKWY UNIT 417 Cobb County, GA",2023-02-24,"$850,000.00",850000,1829,464.73482777474027
18037,2228 HAVERHILL CT,"2228 HAVERHILL CT Cobb County, GA",2023-02-24,"$233,000.00",233000,1622,143.6498150431566
18036,5332 CONCORDIA PL UNIT 7,"5332 CONCORDIA PL UNIT 7 Cobb County, GA",2023-02-24,"$390,000.00",390000,2104,185.36121673003802
18038,3300 WINDY RIDGE PKWY SE UNIT 1007,"3300 WINDY RIDGE PKWY SE UNIT 1007 Cobb County, GA",2023-02-24,"$312,000.00",312000,813,383.7638376383764
18039,648 ARMSTRONG ST,"648 ARMSTRONG ST Cobb County, GA",2023-02-24,"$325,000.00",325000,1566,207.5351213282248
18040,2810 BIRCHWOOD CT,"2810 BIRCHWOOD CT Cobb County, GA",2023-02-24,"$284,000.00",284000,1129,251.55004428697964
18041,4375 MABRY LN,"4375 MABRY LN Cobb County, GA",2023-02-24,"$480,000.00",480000,2432,197.3684210526316
18052,2449 FRASER RD,"2449 FRASER RD Cobb County, GA",2023-02-24,"$361,000.00",361000,1300,277.6923076923077
18043,3290 STONEY ACRES DR,"3290 STONEY ACRES DR Cobb County, GA",2023-02-24,"$400,000.00",400000,2044,195.69471624266146
18044,3662 HOMEWOOD TRL,"3662 HOMEWOOD TRL Cobb County, GA",2023-02-24,"$300,000.00",300000,1737,172.71157167530225
18042,3361 JOHNSON FERRY RD,"3361 JOHNSON FERRY RD Cobb County, GA",2023-02-24,"$615,000.00",615000,2294,268.09067131647777
18046,1546 SILVER MIST CIR,"1546 SILVER MIST CIR Cobb County, GA",2023-02-24,"$420,000.00",420000,3636,115.51155115511551
18047,820 WHITTINGTON PKWY SW,"820 WHITTINGTON PKWY SW Cobb County, GA",2023-02-24,"$325,000.00",325000,1816,178.9647577092511
18048,4836 RIDGEWOOD CREEK DR,"4836 RIDGEWOOD CREEK DR Cobb County, GA",2023-02-24,"$440,000.00",440000,2773,158.6729174179589
18049,890 SHILOH RD,"890 SHILOH RD Cobb County, GA",2023-02-24,"$170,000.00",170000,1396,121.77650429799426
18050,422 ELLIS MEADOW CT,"422 ELLIS MEADOW CT Cobb County, GA",2023-02-24,"$1,060,000.00",1060000,3941,268.96726719106823
18051,2747 OWENS AVE,"2747 OWENS AVE Cobb County, GA",2023-02-24,"$375,900.00",375900,1400,268.5
18045,2456 WOOD MEADOWS DR,"2456 WOOD MEADOWS DR Cobb County, GA",2023-02-24,"$365,000.00",365000,1304,279.9079754601227
17947,2711 COTTESFORD DR,"2711 COTTESFORD DR Cobb County, GA",2023-02-27,"$433,000.00",433000,1831,236.4827962861824
17948,551 LYLE DR,"551 LYLE DR Cobb County, GA",2023-02-27,"$370,000.00",370000,1456,254.12087912087912
17949,1365 OVERLOOK CV,"1365 OVERLOOK CV Cobb County, GA",2023-02-27,"$335,000.00",335000,1232,271.9155844155844
17950,4730 WOODLAND BROOK CT,"4730 WOODLAND BROOK CT Cobb County, GA",2023-02-27,"$555,000.00",555000,2180,254.58715596330276
17951,2677 CARUSO WAY SE,"2677 CARUSO WAY SE Cobb County, GA",2023-02-27,"$482,571.00",482571,1358,355.3541973490427
17952,1024 PRINCETON WALK,"1024 PRINCETON WALK Cobb County, GA",2023-02-27,"$649,000.00",649000,2906,223.33103922918102
17362,5407 STIRRUP WAY,"5407 STIRRUP WAY Cobb County, GA",2023-02-27,"$327,100.00",327100,2830,115.58303886925795
17954,2681 FOREST WAY,"2681 FOREST WAY Cobb County, GA",2023-02-27,"$150,000.00",150000,1484,101.07816711590297
17955,463 LANDMARK WAY,"463 LANDMARK WAY Cobb County, GA",2023-02-27,"$241,300.00",241300,1400,172.35714285714286
17956,1046 AMBERTON LN,"1046 AMBERTON LN Cobb County, GA",2023-02-27,"$490,000.00",490000,3004,163.11584553928097
17957,4203 COMMODORE RD,"4203 COMMODORE RD Cobb County, GA",2023-02-27,"$240,000.00",240000,1358,176.73048600883652
17958,4757 OLD ACWORTH DALLAS RD,"4757 OLD ACWORTH DALLAS RD Cobb County, GA",2023-02-27,"$800,000.00",800000,2650,301.8867924528302
17946,66 VININGS LAKE DR,"66 VININGS LAKE DR Cobb County, GA",2023-02-27,"$577,500.00",577500,2985,193.46733668341707
17959,4020 VINEYARDS LN BLDG 25,"4020 VINEYARDS LN BLDG 25 Cobb County, GA",2023-02-27,"$355,000.00",355000,1755,202.27920227920228
17953,1766 HAMMOND WOODS CIR,"1766 HAMMOND WOODS CIR Cobb County, GA",2023-02-27,"$260,000.00",260000,1280,203.125
17945,182 GOLDEN BANNER AVE,"182 GOLDEN BANNER AVE Cobb County, GA",2023-02-27,"$655,000.00",655000,2345,279.317697228145
17936,2039 DAYRON CT,"2039 DAYRON CT Cobb County, GA",2023-02-27,"$397,000.00",397000,3067,129.44245190740136
17943,708 COVENTRY TOWNSHIP LN,"708 COVENTRY TOWNSHIP LN Cobb County, GA",2023-02-27,"$440,000.00",440000,1723,255.36854323853743
17960,512 BASS CHSE,"512 BASS CHSE Cobb County, GA",2023-02-27,"$463,000.00",463000,1264,366.2974683544304
17929,1817 ASHBOROUGH CIR UNIT F,"1817 ASHBOROUGH CIR UNIT F Cobb County, GA",2023-02-27,"$164,900.00",164900,1302,126.65130568356375
17930,641 AMBER PL,"641 AMBER PL Cobb County, GA",2023-02-27,"$178,300.00",178300,1929,92.431311560394
17931,2763 NORTHWOOD CT,"2763 NORTHWOOD CT Cobb County, GA",2023-02-27,"$178,000.00",178000,1344,132.4404761904762
17932,1951 RIVER FOREST DR,"1951 RIVER FOREST DR Cobb County, GA",2023-02-27,"$605,000.00",605000,2729,221.69292781238548
17933,3213 RIDGECREST DR SW,"3213 RIDGECREST DR SW Cobb County, GA",2023-02-27,"$275,000.00",275000,1056,260.4166666666667
17944,633 ANDERSON WALK,"633 ANDERSON WALK Cobb County, GA",2023-02-27,"$255,000.00",255000,1400,182.14285714285714
17934,4207 OLD CHEROKEE ST,"4207 OLD CHEROKEE ST Cobb County, GA",2023-02-27,"$707,674.00",707674,2932,241.36221009549794
17937,3100 SEVEN PINES CT UNIT 10,"3100 SEVEN PINES CT UNIT 10 Cobb County, GA",2023-02-27,"$200,000.00",200000,980,204.08163265306123
17361,1880 TECUMSEH TRL,"1880 TECUMSEH TRL Cobb County, GA",2023-02-27,"$275,000.00",275000,1107,248.41915085817524
17939,1723 BRANDON LEE WAY,"1723 BRANDON LEE WAY Cobb County, GA",2023-02-27,"$485,000.00",485000,2216,218.86281588447653
17940,2300 BANKSTONE DR,"2300 BANKSTONE DR Cobb County, GA",2023-02-27,"$225,000.00",225000,1320,170.45454545454547
17941,3168 DOWSING LN,"3168 DOWSING LN Cobb County, GA",2023-02-27,"$421,900.00",421900,2316,182.16753022452505
17942,3904 BUTTERSTREAM WAY,"3904 BUTTERSTREAM WAY Cobb County, GA",2023-02-27,"$640,000.00",640000,3585,178.5216178521618
17935,114 VINTAGE CLUB CIR BLDG 3,"114 VINTAGE CLUB CIR BLDG 3 Cobb County, GA",2023-02-27,"$405,000.00",405000,1757,230.5065452475811
17961,3927 VINYARD TRCE,"3927 VINYARD TRCE Cobb County, GA",2023-02-27,"$432,000.00",432000,1736,248.8479262672811
17938,3156 HUNTERDON CT,"3156 HUNTERDON CT Cobb County, GA",2023-02-27,"$525,000.00",525000,2248,233.5409252669039
17963,1710 SENECA CT,"1710 SENECA CT Cobb County, GA",2023-02-27,"$539,900.00",539900,1619,333.4774552192712
17982,340 BRAMFORD WAY,"340 BRAMFORD WAY Cobb County, GA",2023-02-27,"$355,000.00",355000,2004,177.14570858283435
17983,1814 GOODHEARTH DR,"1814 GOODHEARTH DR Cobb County, GA",2023-02-27,"$745,000.00",745000,3694,201.67839740119112
17984,1470 DOLCETTO TRCE UNIT 18,"1470 DOLCETTO TRCE UNIT 18 Cobb County, GA",2023-02-27,"$330,000.00",330000,1992,165.66265060240963
17985,2622 HOOD CIR,"2622 HOOD CIR Cobb County, GA",2023-02-27,"$355,000.00",355000,1582,224.39949431099873
17986,5778 STONEHAVEN DR,"5778 STONEHAVEN DR Cobb County, GA",2023-02-27,"$318,000.00",318000,1785,178.15126050420167
17987,3910 TIMBERWOOD TER,"3910 TIMBERWOOD TER Cobb County, GA",2023-02-27,"$1,806,200.00",1806200,5346,337.86008230452677
17981,3946 ALLEGRETTO CIR SE,"3946 ALLEGRETTO CIR SE Cobb County, GA",2023-02-27,"$574,900.00",574900,1584,362.94191919191917
17988,3276 TURTLE LAKE DR,"3276 TURTLE LAKE DR Cobb County, GA",2023-02-27,"$805,000.00",805000,2538,317.17888100866827
17990,2966 WOODRUFF DR,"2966 WOODRUFF DR Cobb County, GA",2023-02-27,"$346,500.00",346500,1906,181.79433368310598
17991,612 WYNNES RIDGE CIR,"612 WYNNES RIDGE CIR Cobb County, GA",2023-02-27,"$225,000.00",225000,1049,214.48999046711154
17992,4617 GLORY MAPLE TRCE,"4617 GLORY MAPLE TRCE Cobb County, GA",2023-02-27,"$775,000.00",775000,3629,213.55745384403417
17994,5106 CRIDER CREEK DR,"5106 CRIDER CREEK DR Cobb County, GA",2023-02-27,"$490,999.00",490999,2680,183.20858208955224
17995,4539 WOOD VALLEY DR NW,"4539 WOOD VALLEY DR NW Cobb County, GA",2023-02-27,"$1,800,000.00",1800000,5221,344.7615399348784
17962,900 CANNONGATE XING,"900 CANNONGATE XING Cobb County, GA",2023-02-27,"$200,000.00",200000,1452,137.7410468319559
17989,801 BONNIE GLEN DR,"801 BONNIE GLEN DR Cobb County, GA",2023-02-27,"$199,500.00",199500,1048,190.36259541984734
17980,2277 FREMONT DR,"2277 FREMONT DR Cobb County, GA",2023-02-27,"$438,000.00",438000,2614,167.5592960979342
17993,1191 MORNINGTON WAY,"1191 MORNINGTON WAY Cobb County, GA",2023-02-27,"$409,872.00",409872,1865,219.77050938337803
17978,4606 LIBERTY SQUARE DR,"4606 LIBERTY SQUARE DR Cobb County, GA",2023-02-27,"$389,900.00",389900,2220,175.63063063063063
17979,3776 VINEYARDS LAKE CIR 10,"3776 VINEYARDS LAKE CIR 10 Cobb County, GA",2023-02-27,"$325,000.00",325000,1493,217.68251841929003
17965,86 HARTLEY WOODS DR,"86 HARTLEY WOODS DR Cobb County, GA",2023-02-27,"$409,000.00",409000,1412,289.6600566572238
17964,2731 IVANHOE LN,"2731 IVANHOE LN Cobb County, GA",2023-02-27,"$169,000.00",169000,975,173.33333333333334
17967,131 PARKWOOD DR,"131 PARKWOOD DR Cobb County, GA",2023-02-27,"$390,000.00",390000,2118,184.1359773371105
17968,3030 SUMIT WOOD DR,"3030 SUMIT WOOD DR Cobb County, GA",2023-02-27,"$330,000.00",330000,1326,248.86877828054298
17969,5005 ETHANS COVE DR,"5005 ETHANS COVE DR Cobb County, GA",2023-02-27,"$379,000.00",379000,2272,166.81338028169014
17970,3851 OLD 41 HWY NW,"3851 OLD 41 HWY NW Cobb County, GA",2023-02-27,"$400,000.00",400000,1806,221.48394241417498
17966,2935 LEASA CT,"2935 LEASA CT Cobb County, GA",2023-02-27,"$399,000.00",399000,1624,245.68965517241378
17972,1986 BELLS FERRY RD,"1986 BELLS FERRY RD Cobb County, GA",2023-02-27,"$280,000.00",280000,1375,203.63636363636363
17973,341 LANDS ML,"341 LANDS ML Cobb County, GA",2023-02-27,"$750,000.00",750000,4475,167.5977653631285
17974,1768 MERRY OAK RD,"1768 MERRY OAK RD Cobb County, GA",2023-02-27,"$254,900.00",254900,1144,222.8146853146853
17975,2702 WINDSOR CT,"2702 WINDSOR CT Cobb County, GA",2023-02-27,"$345,000.00",345000,1608,214.55223880597015
17976,2330 POST CREEK CT,"2330 POST CREEK CT Cobb County, GA",2023-02-27,"$420,000.00",420000,1920,218.75
17971,3250 CASTEEL RD,"3250 CASTEEL RD Cobb County, GA",2023-02-27,"$515,000.00",515000,1657,310.8026554013277
17977,5030 ETHANS COVE DR,"5030 ETHANS COVE DR Cobb County, GA",2023-02-27,"$434,990.00",434990,2618,166.1535523300229
17855,1145 COUNTRY CLUB PL,"1145 COUNTRY CLUB PL Cobb County, GA",2023-02-28,"$283,100.00",283100,1678,168.71275327771156
17854,4230 CARILLON TRCE,"4230 CARILLON TRCE Cobb County, GA",2023-02-28,"$585,000.00",585000,3407,171.70531259172293
17853,6163 TALMADGE RUN,"6163 TALMADGE RUN Cobb County, GA",2023-02-28,"$805,000.00",805000,3710,216.9811320754717
17852,3716 ROBIN WAY,"3716 ROBIN WAY Cobb County, GA",2023-02-28,"$325,000.00",325000,1382,235.16642547033285
17849,3158 FERN VALLEY DR,"3158 FERN VALLEY DR Cobb County, GA",2023-02-28,"$365,000.00",365000,1204,303.156146179402
17850,2879 POWDER HORN TRL,"2879 POWDER HORN TRL Cobb County, GA",2023-02-28,"$324,000.00",324000,1632,198.52941176470588
17848,3482 BUFFER CT,"3482 BUFFER CT Cobb County, GA",2023-02-28,"$520,000.00",520000,3184,163.31658291457288
17847,1067 TREADSTONE LN,"1067 TREADSTONE LN Cobb County, GA",2023-02-28,"$535,900.00",535900,2790,192.078853046595
17846,691 KNOX SPRINGS RD,"691 KNOX SPRINGS RD Cobb County, GA",2023-02-28,"$341,300.00",341300,3104,109.9548969072165
17845,5652 WANDERING VINE LN,"5652 WANDERING VINE LN Cobb County, GA",2023-02-28,"$399,900.00",399900,2101,190.33793431699192
17851,5210 BOWSPRIT PTE,"5210 BOWSPRIT PTE Cobb County, GA",2023-02-28,"$495,000.00",495000,2622,188.78718535469108
17856,2111 HAWTHORNE PT,"2111 HAWTHORNE PT Cobb County, GA",2023-02-28,"$730,000.00",730000,2514,290.3739061256961
17863,4440 QUILTER ST,"4440 QUILTER ST Cobb County, GA",2023-02-28,"$409,900.00",409900,2403,170.5784436121515
17858,320 DICKERSON RD,"320 DICKERSON RD Cobb County, GA",2023-02-28,"$535,000.00",535000,1864,287.0171673819743
17859,445 N SESSIONS ST BLDG 4/5,"445 N SESSIONS ST BLDG 4/5 Cobb County, GA",2023-02-28,"$290,000.00",290000,1068,271.5355805243446
17860,1005 MILL POND DR SE,"1005 MILL POND DR SE Cobb County, GA",2023-02-28,"$230,000.00",230000,1229,187.1440195280716
17861,2159 WHITEHALL CT SE,"2159 WHITEHALL CT SE Cobb County, GA",2023-02-28,"$1,250,000.00",1250000,4668,267.78063410454155
17862,2673 CARUSO WAY SE,"2673 CARUSO WAY SE Cobb County, GA",2023-02-28,"$475,416.00",475416,1358,350.0854197349043
17864,5020 ETHANS COVE DR,"5020 ETHANS COVE DR Cobb County, GA",2023-02-28,"$464,990.00",464990,3033,153.31025387405208
17865,2685 CARUSO WAY SE,"2685 CARUSO WAY SE Cobb County, GA",2023-02-28,"$599,900.00",599900,1566,383.0779054916986
17866,1682 CREVEIS RD,"1682 CREVEIS RD Cobb County, GA",2023-02-28,"$474,900.00",474900,2640,179.88636363636363
