,street_name,full_address,sale_date,sale_price,price_num,sq_feet,price_sf
68711,864 ROLLING HILL,"864 ROLLING HILL Cobb County, GA",2021-03-26,"$504,900.00",504900,3202,157.68269831355403
68701,2748 BELL DR,"2748 BELL DR Cobb County, GA",2021-03-26,"$425,271.00",425271,2513,169.2284122562674
68691,1169 ROCKMART CIR,"1169 ROCKMART CIR Cobb County, GA",2021-03-26,"$300,000.00",300000,1927,155.68240788790865
68689,3147 MILFORD CHSE,"3147 MILFORD CHSE Cobb County, GA",2021-03-26,"$291,000.00",291000,1752,166.0958904109589
68712,142 MIDWAY RD,"142 MIDWAY RD Cobb County, GA",2021-03-26,"$385,000.00",385000,1744,220.75688073394497
68670,2455 CONFEDERATE TRL,"2455 CONFEDERATE TRL Cobb County, GA",2021-03-26,"$295,000.00",295000,2192,134.58029197080293
68671,217 HAVERSTOCK CT,"217 HAVERSTOCK CT Cobb County, GA",2021-03-26,"$725,000.00",725000,2576,281.444099378882
68672,236 TIMBER CREEK LN,"236 TIMBER CREEK LN Cobb County, GA",2021-03-26,"$195,000.00",195000,1150,169.56521739130434
68673,4058 COLUMNS DR,"4058 COLUMNS DR Cobb County, GA",2021-03-26,"$530,000.00",530000,2367,223.91212505280947
68674,5946 CARDINAL DR,"5946 CARDINAL DR Cobb County, GA",2021-03-26,"$190,000.00",190000,1236,153.72168284789643
68675,1654 CARLSON LN,"1654 CARLSON LN Cobb County, GA",2021-03-26,"$490,000.00",490000,3852,127.20664589823468
68676,3509 NEW MACLAND RD,"3509 NEW MACLAND RD Cobb County, GA",2021-03-26,"$245,000.00",245000,1300,188.46153846153845
68677,4947 HIGHPOINT CT,"4947 HIGHPOINT CT Cobb County, GA",2021-03-26,"$186,000.00",186000,1910,97.38219895287958
68678,4472 BUTTONWOOD CT,"4472 BUTTONWOOD CT Cobb County, GA",2021-03-26,"$430,000.00",430000,3253,132.18567476175838
68679,136 MILAM CREEK RD,"136 MILAM CREEK RD Cobb County, GA",2021-03-26,"$330,000.00",330000,3125,105.6
68680,3282 DEVAUGHN DR,"3282 DEVAUGHN DR Cobb County, GA",2021-03-26,"$360,000.00",360000,1722,209.05923344947735
68681,5964 EDENFIELD DR,"5964 EDENFIELD DR Cobb County, GA",2021-03-26,"$355,000.00",355000,1933,183.6523538541128
68682,3296 STONEWALL DR NW,"3296 STONEWALL DR NW Cobb County, GA",2021-03-26,"$205,000.00",205000,1244,164.79099678456592
68761,5250 VININGS SPRINGS CT,"5250 VININGS SPRINGS CT Cobb County, GA",2021-03-26,"$610,000.00",610000,2869,212.6176368072499
68684,1752 JODY DR,"1752 JODY DR Cobb County, GA",2021-03-26,"$240,000.00",240000,1390,172.66187050359713
68685,2321 ST DAVIDS SQ UNIT 12,"2321 ST DAVIDS SQ UNIT 12 Cobb County, GA",2021-03-26,"$505,000.00",505000,3303,152.89131092945806
68686,683 BRAIDWOOD TER,"683 BRAIDWOOD TER Cobb County, GA",2021-03-26,"$446,765.00",446765,3168,141.02430555555554
68687,55 WINFIELD TER,"55 WINFIELD TER Cobb County, GA",2021-03-26,"$297,000.00",297000,2030,146.30541871921181
68688,3028 ARCHENLAND LN,"3028 ARCHENLAND LN Cobb County, GA",2021-03-26,"$379,035.00",379035,2549,148.6994899960769
68690,2403 CENTENNIAL HILL WAY,"2403 CENTENNIAL HILL WAY Cobb County, GA",2021-03-26,"$285,000.00",285000,1939,146.98298091799896
68713,3408 CLUBLAND DR,"3408 CLUBLAND DR Cobb County, GA",2021-03-26,"$575,000.00",575000,2180,263.76146788990826
68715,4208 GUNNERSON LN NW,"4208 GUNNERSON LN NW Cobb County, GA",2021-03-26,"$643,219.00",643219,3837,167.63591347406827
68669,4650 GLENFOREST DR,"4650 GLENFOREST DR Cobb County, GA",2021-03-26,"$480,000.00",480000,2594,185.04240555127217
68740,4100 PACES WALK SE UNIT 2208,"4100 PACES WALK SE UNIT 2208 Cobb County, GA",2021-03-26,"$321,000.00",321000,1678,191.29916567342073
68741,2507 LONGCOURT CIR UNIT 6,"2507 LONGCOURT CIR UNIT 6 Cobb County, GA",2021-03-26,"$300,000.00",300000,1943,154.4004117344313
68742,742 WOODMONT DR,"742 WOODMONT DR Cobb County, GA",2021-03-26,"$395,000.00",395000,2704,146.07988165680473
68743,3250 INDIAN HILLS DR,"3250 INDIAN HILLS DR Cobb County, GA",2021-03-26,"$589,800.00",589800,2546,231.6575019638649
68744,5575 OLD MARIETTA RD,"5575 OLD MARIETTA RD Cobb County, GA",2021-03-26,"$208,200.00",208200,2016,103.27380952380952
68745,1456 BEECHWORTH LN,"1456 BEECHWORTH LN Cobb County, GA",2021-03-26,"$519,307.00",519307,3398,152.8272513243084
68746,6151 ASHBRANCH DR,"6151 ASHBRANCH DR Cobb County, GA",2021-03-26,"$574,647.00",574647,4153,138.36913074885624
68747,715 SUHOLDON CIR NE,"715 SUHOLDON CIR NE Cobb County, GA",2021-03-26,"$614,797.00",614797,4526,135.836721166593
68748,4356 JENKINS DR,"4356 JENKINS DR Cobb County, GA",2021-03-26,"$655,000.00",655000,3715,176.3122476446837
68749,1040 WESTOVER CT,"1040 WESTOVER CT Cobb County, GA",2021-03-26,"$365,000.00",365000,1515,240.92409240924093
68750,86 QUEEN ANNE DR,"86 QUEEN ANNE DR Cobb County, GA",2021-03-26,"$315,000.00",315000,2085,151.0791366906475
68751,2859 LONDON CT,"2859 LONDON CT Cobb County, GA",2021-03-26,"$340,000.00",340000,1833,185.48827059465359
68752,4968 PLEASANTRY WAY,"4968 PLEASANTRY WAY Cobb County, GA",2021-03-26,"$467,700.00",467700,2946,158.75763747454175
68753,3631 POST OAK TRITT RD NE,"3631 POST OAK TRITT RD NE Cobb County, GA",2021-03-26,"$600,000.00",600000,4086,146.84287812041117
68754,2208 SNUG HBR,"2208 SNUG HBR Cobb County, GA",2021-03-26,"$373,100.00",373100,2746,135.87035688273852
68755,2159 DEL LAGO CIR UNIT 11,"2159 DEL LAGO CIR UNIT 11 Cobb County, GA",2021-03-26,"$198,000.00",198000,1260,157.14285714285714
68756,2271 TAYSIDE XING,"2271 TAYSIDE XING Cobb County, GA",2021-03-26,"$985,000.00",985000,4502,218.79164815637495
68757,2363 TAYSIDE XING,"2363 TAYSIDE XING Cobb County, GA",2021-03-26,"$730,000.00",730000,3843,189.95576372625553
68758,1122 REGIMENT DR,"1122 REGIMENT DR Cobb County, GA",2021-03-26,"$415,000.00",415000,2010,206.46766169154228
68739,2752 BELL DR,"2752 BELL DR Cobb County, GA",2021-03-26,"$457,189.00",457189,2500,182.8756
68738,3239 MILLWOOD TRL,"3239 MILLWOOD TRL Cobb County, GA",2021-03-26,"$595,000.00",595000,3054,194.82645710543548
68737,1053 WESTFIELD TRCE,"1053 WESTFIELD TRCE Cobb County, GA",2021-03-26,"$149,000.00",149000,1212,122.93729372937294
68736,2410 BRACKETT DR,"2410 BRACKETT DR Cobb County, GA",2021-03-26,"$270,000.00",270000,1376,196.22093023255815
68716,734 TERRELL XING,"734 TERRELL XING Cobb County, GA",2021-03-26,"$807,500.00",807500,3779,213.6808679544853
68717,2092 LAKESHORE OVERLOOK DR,"2092 LAKESHORE OVERLOOK DR Cobb County, GA",2021-03-26,"$193,500.00",193500,1702,113.68977673325499
68718,1598 ALEXANDRIA CT,"1598 ALEXANDRIA CT Cobb County, GA",2021-03-26,"$211,000.00",211000,1166,180.96054888507717
68719,1563 RIDGEBROOK DWNS,"1563 RIDGEBROOK DWNS Cobb County, GA",2021-03-26,"$350,414.00",350414,1522,230.23258869908017
68720,6341 SWEETBRIAR DR,"6341 SWEETBRIAR DR Cobb County, GA",2021-03-26,"$54,000.00",54000,1152,46.875
68721,4657 ARCADIA CT,"4657 ARCADIA CT Cobb County, GA",2021-03-26,"$382,000.00",382000,2559,149.27706135209067
68722,2302 TALL TIMBERS LN,"2302 TALL TIMBERS LN Cobb County, GA",2021-03-26,"$444,000.00",444000,2757,161.04461371055496
68723,265 ASHLEIGH TER,"265 ASHLEIGH TER Cobb County, GA",2021-03-26,"$327,000.00",327000,1897,172.37743806009487
68724,273 PINE WOOD CT,"273 PINE WOOD CT Cobb County, GA",2021-03-26,"$825,000.00",825000,3223,255.9726962457338
68714,195 LOCUST ST,"195 LOCUST ST Cobb County, GA",2021-03-26,"$275,000.00",275000,946,290.69767441860466
68725,2619 MURDOCK RD,"2619 MURDOCK RD Cobb County, GA",2021-03-26,"$495,000.00",495000,3609,137.1571072319202
68727,138 STANBROUGH DR,"138 STANBROUGH DR Cobb County, GA",2021-03-26,"$285,000.00",285000,1884,151.27388535031847
68728,155 WESTOVER LN SW,"155 WESTOVER LN SW Cobb County, GA",2021-03-26,"$240,000.00",240000,1404,170.94017094017093
68729,223 MAYFAIR PL,"223 MAYFAIR PL Cobb County, GA",2021-03-26,"$448,000.00",448000,2652,168.9291101055807
68730,622 WYNNEWOOD CT,"622 WYNNEWOOD CT Cobb County, GA",2021-03-26,"$600,590.00",600590,3866,155.3517847904811
68731,2364 JUNE SPRINGS DR,"2364 JUNE SPRINGS DR Cobb County, GA",2021-03-26,"$287,000.00",287000,2103,136.4717070851165
68732,4613 LIBERTY SQUARE DR,"4613 LIBERTY SQUARE DR Cobb County, GA",2021-03-26,"$274,000.00",274000,1890,144.97354497354496
68733,1029 TASO TRL,"1029 TASO TRL Cobb County, GA",2021-03-26,"$240,000.00",240000,1229,195.2807160292921
68734,4380 THORNGATE LN,"4380 THORNGATE LN Cobb County, GA",2021-03-26,"$224,000.00",224000,1216,184.21052631578948
68735,1229 CAMERON CRK,"1229 CAMERON CRK Cobb County, GA",2021-03-26,"$415,000.00",415000,2687,154.44733903982137
68726,5162 CAMDEN LAKE PKWY,"5162 CAMDEN LAKE PKWY Cobb County, GA",2021-03-26,"$415,000.00",415000,3013,137.73647527381348
68759,2009 GLADYS CT,"2009 GLADYS CT Cobb County, GA",2021-03-26,"$530,480.00",530480,2963,179.03476206547418
68760,4688 ELECTRIC AVE SW,"4688 ELECTRIC AVE SW Cobb County, GA",2021-03-26,"$349,800.00",349800,2280,153.42105263157896
68767,621 FACTORY SHOALS DR,"621 FACTORY SHOALS DR Cobb County, GA",2021-03-26,"$140,000.00",140000,1425,98.24561403508773
68763,202 ALDRIDGE PL BLDG 8,"202 ALDRIDGE PL BLDG 8 Cobb County, GA",2021-03-26,"$339,000.00",339000,2634,128.7015945330296
67736,186 JACKSON HEIGHTS LN,"186 JACKSON HEIGHTS LN Cobb County, GA",2021-03-26,"$716,891.00",716891,3587,199.85809868971285
68764,2877 FOSTER ST,"2877 FOSTER ST Cobb County, GA",2021-03-26,"$614,990.00",614990,3202,192.06433479075577
67744,733 OLDE TOWNE LN,"733 OLDE TOWNE LN Cobb County, GA",2021-03-26,"$360,000.00",360000,1573,228.86204704386523
67747,454 CRANLEIGH RDG,"454 CRANLEIGH RDG Cobb County, GA",2021-03-26,"$449,900.00",449900,2506,179.5291300877893
67752,3101 PATRIOT SQ,"3101 PATRIOT SQ Cobb County, GA",2021-03-26,"$342,642.00",342642,1969,174.01828339258506
68765,1389 MARSTON ST,"1389 MARSTON ST Cobb County, GA",2021-03-26,"$590,000.00",590000,2836,208.0394922425952
67766,6571 VALLEY HILL DR,"6571 VALLEY HILL DR Cobb County, GA",2021-03-26,"$170,000.00",170000,2116,80.34026465028356
67772,4401 OGLETHORPE LOOP,"4401 OGLETHORPE LOOP Cobb County, GA",2021-03-26,"$1,720,000.00",1720000,5871,292.96542326690513
68762,3865 GREENFOREST PKWY,"3865 GREENFOREST PKWY Cobb County, GA",2021-03-26,"$367,500.00",367500,1572,233.77862595419847
68771,2539 KENNESAW DR NW,"2539 KENNESAW DR NW Cobb County, GA",2021-03-26,"$186,100.00",186100,1050,177.23809523809524
68770,4137 CROWDER DR,"4137 CROWDER DR Cobb County, GA",2021-03-26,"$477,500.00",477500,3001,159.1136287904032
68769,2599 THORNGATE WAY,"2599 THORNGATE WAY Cobb County, GA",2021-03-26,"$237,000.00",237000,1420,166.90140845070422
68768,2109 HAMBY COVE DR,"2109 HAMBY COVE DR Cobb County, GA",2021-03-26,"$316,000.00",316000,2492,126.80577849117175
68766,5946 ENCLAVE DR,"5946 ENCLAVE DR Cobb County, GA",2021-03-26,"$385,000.00",385000,2189,175.87939698492463
68644,1172 CAYMAN LN,"1172 CAYMAN LN Cobb County, GA",2021-03-29,"$208,000.00",208000,1264,164.55696202531647
68608,2251 SALEM DR,"2251 SALEM DR Cobb County, GA",2021-03-29,"$325,000.00",325000,1572,206.74300254452928
68607,4771 JAMERSON FOREST CIR,"4771 JAMERSON FOREST CIR Cobb County, GA",2021-03-29,"$300,000.00",300000,1651,181.70805572380377
68606,812 KELLERMAN CRK,"812 KELLERMAN CRK Cobb County, GA",2021-03-29,"$817,000.00",817000,5940,137.54208754208753
68610,2724 COCHRAN ST,"2724 COCHRAN ST Cobb County, GA",2021-03-29,"$179,400.00",179400,1536,116.796875
68611,6796 IVY LOG DR,"6796 IVY LOG DR Cobb County, GA",2021-03-29,"$225,000.00",225000,1652,136.19854721549638
68645,2750 BELL DR,"2750 BELL DR Cobb County, GA",2021-03-29,"$403,848.00",403848,2478,162.97336561743342
68613,1440 BOXWOOD TRCE,"1440 BOXWOOD TRCE Cobb County, GA",2021-03-29,"$317,000.00",317000,1939,163.4863331614234
68605,4678 VININGS CENTRAL RUN UNIT 103,"4678 VININGS CENTRAL RUN UNIT 103 Cobb County, GA",2021-03-29,"$187,500.00",187500,1270,147.63779527559055
68614,4380 KENTON PTE NW,"4380 KENTON PTE NW Cobb County, GA",2021-03-29,"$318,000.00",318000,2031,156.5731166912851
68615,2815 PINESTREAM DR,"2815 PINESTREAM DR Cobb County, GA",2021-03-29,"$421,000.00",421000,2427,173.4651833539349
68616,380 ANGLEWOOD AVE,"380 ANGLEWOOD AVE Cobb County, GA",2021-03-29,"$439,624.00",439624,2662,165.1480090157776
68617,3839 COURTYARD DR,"3839 COURTYARD DR Cobb County, GA",2021-03-29,"$623,000.00",623000,3202,194.56589631480324
68612,2833 OVERLAKE RUN,"2833 OVERLAKE RUN Cobb County, GA",2021-03-29,"$235,000.00",235000,1191,197.31318219983208
68604,2242 JOSEPHINE CT,"2242 JOSEPHINE CT Cobb County, GA",2021-03-29,"$365,000.00",365000,1682,217.0035671819263
68596,2211 SAGE MOUNTAIN CT SW,"2211 SAGE MOUNTAIN CT SW Cobb County, GA",2021-03-29,"$669,302.00",669302,3449,194.0568280661061
68602,3753 COCHISE DR,"3753 COCHISE DR Cobb County, GA",2021-03-29,"$4,590,000.00",4590000,8009,573.1052565863404
68601,5737 PICKENS GARDEN LN,"5737 PICKENS GARDEN LN Cobb County, GA",2021-03-29,"$398,400.00",398400,3290,121.09422492401215
68600,4750 FOREST VALLEY PL,"4750 FOREST VALLEY PL Cobb County, GA",2021-03-29,"$354,000.00",354000,1384,255.78034682080926
68599,246 ALDAY LN,"246 ALDAY LN Cobb County, GA",2021-03-29,"$375,000.00",375000,2088,179.5977011494253
68598,4415 WATERBURY LN,"4415 WATERBURY LN Cobb County, GA",2021-03-29,"$765,000.00",765000,3462,220.97053726169844
68597,2876 TIFFANY DR SW,"2876 TIFFANY DR SW Cobb County, GA",2021-03-29,"$125,000.00",125000,925,135.13513513513513
68618,1250 PARKWOOD CIR SE UNIT 1307,"1250 PARKWOOD CIR SE UNIT 1307 Cobb County, GA",2021-03-29,"$165,000.00",165000,900,183.33333333333334
68595,386 FORT ST,"386 FORT ST Cobb County, GA",2021-03-29,"$450,000.00",450000,2164,207.94824399260628
68594,745 INDIAN HILLS PKWY,"745 INDIAN HILLS PKWY Cobb County, GA",2021-03-29,"$700,000.00",700000,2750,254.54545454545453
67773,2365 TOWNEVIEW CT UNIT 8,"2365 TOWNEVIEW CT UNIT 8 Cobb County, GA",2021-03-29,"$308,000.00",308000,1963,156.90269994905756
67763,3626 CANDLEWOOD WAY,"3626 CANDLEWOOD WAY Cobb County, GA",2021-03-29,"$373,000.00",373000,1666,223.88955582232893
67742,2241 WESTSIDE DR,"2241 WESTSIDE DR Cobb County, GA",2021-03-29,"$332,035.00",332035,2496,133.02684294871796
67734,4403 GROVE DR,"4403 GROVE DR Cobb County, GA",2021-03-29,"$230,000.00",230000,1341,171.5137956748695
68603,1592 PENDLEY DR,"1592 PENDLEY DR Cobb County, GA",2021-03-29,"$165,000.00",165000,1025,160.97560975609755
68619,1359 SUMTER DR SW,"1359 SUMTER DR SW Cobb County, GA",2021-03-29,"$1,000,000.00",1000000,6035,165.7000828500414
68609,5632 COBBLESTONE CREEK AVE UNIT 9,"5632 COBBLESTONE CREEK AVE UNIT 9 Cobb County, GA",2021-03-29,"$279,000.00",279000,1682,165.87395957193817
68621,2360 BEAVER CREEK RD,"2360 BEAVER CREEK RD Cobb County, GA",2021-03-29,"$255,000.00",255000,1334,191.1544227886057
68665,4128 MISTYMORN WAY,"4128 MISTYMORN WAY Cobb County, GA",2021-03-29,"$267,500.00",267500,1425,187.71929824561403
68664,3040 HOPELAND DR,"3040 HOPELAND DR Cobb County, GA",2021-03-29,"$273,000.00",273000,2577,105.93713620488941
68663,1053 DELLA ST,"1053 DELLA ST Cobb County, GA",2021-03-29,"$403,000.00",403000,2242,179.75022301516503
68662,3641 MARCIA DR,"3641 MARCIA DR Cobb County, GA",2021-03-29,"$335,000.00",335000,2240,149.55357142857142
68661,416 CARMAIN LN,"416 CARMAIN LN Cobb County, GA",2021-03-29,"$395,000.00",395000,2366,166.9484361792054
68660,3263 HOLLY MILL RUN,"3263 HOLLY MILL RUN Cobb County, GA",2021-03-29,"$380,000.00",380000,1764,215.41950113378684
68659,3945 LOOKOUT PT,"3945 LOOKOUT PT Cobb County, GA",2021-03-29,"$360,000.00",360000,1592,226.13065326633165
68658,1543 FOREST BLF,"1543 FOREST BLF Cobb County, GA",2021-03-29,"$342,000.00",342000,1656,206.52173913043478
68620,623 DENALI DR,"623 DENALI DR Cobb County, GA",2021-03-29,"$552,130.00",552130,3076,179.4960988296489
68666,1370 BOXWOOD TRCE,"1370 BOXWOOD TRCE Cobb County, GA",2021-03-29,"$321,000.00",321000,3054,105.10805500982319
68656,3228 DOUGLAS LN,"3228 DOUGLAS LN Cobb County, GA",2021-03-29,"$265,000.00",265000,1491,177.73306505700873
68643,2131 SPINDRIFT CT,"2131 SPINDRIFT CT Cobb County, GA",2021-03-29,"$600,000.00",600000,3069,195.50342130987292
68653,3300 PEBBLE HILL DR,"3300 PEBBLE HILL DR Cobb County, GA",2021-03-29,"$352,000.00",352000,1536,229.16666666666666
68652,2195 SAGE MOUNTAIN CT SW,"2195 SAGE MOUNTAIN CT SW Cobb County, GA",2021-03-29,"$845,791.00",845791,4315,196.01181923522594
68651,1231 HERTY DR,"1231 HERTY DR Cobb County, GA",2021-03-29,"$353,027.00",353027,2156,163.74165120593693
68650,2128 SUMMERVILLE CT,"2128 SUMMERVILLE CT Cobb County, GA",2021-03-29,"$365,000.00",365000,1560,233.97435897435898
68649,2079 NANCY CIR,"2079 NANCY CIR Cobb County, GA",2021-03-29,"$340,000.00",340000,1143,297.4628171478565
68648,136 ADAMS CIR,"136 ADAMS CIR Cobb County, GA",2021-03-29,"$365,682.00",365682,2064,177.17151162790697
68647,4926 PLEASANTRY WAY,"4926 PLEASANTRY WAY Cobb County, GA",2021-03-29,"$428,365.00",428365,2233,191.83385579937305
68646,4542 RUTHERFORD DR,"4542 RUTHERFORD DR Cobb County, GA",2021-03-29,"$695,000.00",695000,3178,218.69100062932662
68655,3281 WILDWOOD DR,"3281 WILDWOOD DR Cobb County, GA",2021-03-29,"$348,500.00",348500,1605,217.13395638629282
68667,4561 RAINIER WAY UNIT 18,"4561 RAINIER WAY UNIT 18 Cobb County, GA",2021-03-29,"$225,000.00",225000,1696,132.66509433962264
68657,2186 CEDAR FORKS DR,"2186 CEDAR FORKS DR Cobb County, GA",2021-03-29,"$391,000.00",391000,1712,228.38785046728972
68642,874 WESTFIELD ROW,"874 WESTFIELD ROW Cobb County, GA",2021-03-29,"$298,000.00",298000,1920,155.20833333333334
68622,4776 HIGHSIDE WAY,"4776 HIGHSIDE WAY Cobb County, GA",2021-03-29,"$465,000.00",465000,1994,233.19959879638915
68623,3344 ANN RD,"3344 ANN RD Cobb County, GA",2021-03-29,"$420,000.00",420000,1413,297.23991507431
68624,4336 BENFIELD WAY,"4336 BENFIELD WAY Cobb County, GA",2021-03-29,"$638,905.00",638905,2338,273.2698887938409
68625,5903 SEVEN OAKS DR,"5903 SEVEN OAKS DR Cobb County, GA",2021-03-29,"$295,000.00",295000,1718,171.71129220023283
68626,1970 DEBRA LN,"1970 DEBRA LN Cobb County, GA",2021-03-29,"$323,000.00",323000,1561,206.91864189622038
68627,4704 BRAZIL WOOD CT,"4704 BRAZIL WOOD CT Cobb County, GA",2021-03-29,"$293,500.00",293500,1784,164.51793721973095
68628,1231 TINDERBOX LN,"1231 TINDERBOX LN Cobb County, GA",2021-03-29,"$350,000.00",350000,2317,151.05740181268882
68629,1775 CIMARRON CT,"1775 CIMARRON CT Cobb County, GA",2021-03-29,"$325,000.00",325000,1109,293.0568079350766
68630,2319 EDGEMERE LAKE CIR,"2319 EDGEMERE LAKE CIR Cobb County, GA",2021-03-29,"$827,500.00",827500,4264,194.06660412757975
68631,2237 COURTS DR,"2237 COURTS DR Cobb County, GA",2021-03-29,"$371,000.00",371000,1816,204.29515418502203
68668,1679 HARVEST HILL LN,"1679 HARVEST HILL LN Cobb County, GA",2021-03-29,"$280,000.00",280000,1128,248.22695035460993
68654,3179 VICKERY DR,"3179 VICKERY DR Cobb County, GA",2021-03-29,"$410,000.00",410000,2324,176.4199655765921
68632,1493 HERNDON LN,"1493 HERNDON LN Cobb County, GA",2021-03-29,"$386,000.00",386000,2569,150.25301673803037
68641,5833 COBALT DR,"5833 COBALT DR Cobb County, GA",2021-03-29,"$260,400.00",260400,2313,112.5810635538262
68640,3141 SHIRLEY DR,"3141 SHIRLEY DR Cobb County, GA",2021-03-29,"$200,000.00",200000,832,240.3846153846154
68639,2296 LAKEWOOD DR NW,"2296 LAKEWOOD DR NW Cobb County, GA",2021-03-29,"$218,100.00",218100,936,233.01282051282053
68638,2993 TIMBERLINE RD,"2993 TIMBERLINE RD Cobb County, GA",2021-03-29,"$346,000.00",346000,1550,223.2258064516129
68637,1753 TULIP TREE CT,"1753 TULIP TREE CT Cobb County, GA",2021-03-29,"$358,000.00",358000,2325,153.9784946236559
68636,332 HOOFBEAT TRL,"332 HOOFBEAT TRL Cobb County, GA",2021-03-29,"$295,000.00",295000,1680,175.5952380952381
68635,4862 MCPHERSON DR NE,"4862 MCPHERSON DR NE Cobb County, GA",2021-03-29,"$406,000.00",406000,2020,200.990099009901
68634,3471 HICKORY VIEW DR,"3471 HICKORY VIEW DR Cobb County, GA",2021-03-29,"$260,000.00",260000,1746,148.9117983963345
68633,3560 NOWLIN RD,"3560 NOWLIN RD Cobb County, GA",2021-03-29,"$264,100.00",264100,1571,168.10948440483767
67722,5050 LAKE TER,"5050 LAKE TER Cobb County, GA",2021-03-30,"$889,000.00",889000,3021,294.27341939755047
67735,579 PICKETTS BEND CT,"579 PICKETTS BEND CT Cobb County, GA",2021-03-30,"$144,000.00",144000,1354,106.35155096011817
67760,3287 WHITFIELD DR NE,"3287 WHITFIELD DR NE Cobb County, GA",2021-03-30,"$395,000.00",395000,2602,151.8063028439662
67765,3485 HOPKINS RD,"3485 HOPKINS RD Cobb County, GA",2021-03-30,"$210,000.00",210000,1350,155.55555555555554
68545,511 PARK RIDGE CIR,"511 PARK RIDGE CIR Cobb County, GA",2021-03-30,"$93,500.00",93500,1043,89.64525407478428
68544,2727 RAVEN OAKS PL,"2727 RAVEN OAKS PL Cobb County, GA",2021-03-30,"$430,000.00",430000,1931,222.68254790264112
67792,4944 OGLETHORPE LOOP NW,"4944 OGLETHORPE LOOP NW Cobb County, GA",2021-03-30,"$255,000.00",255000,6968,36.595866819747414
68532,290 WESTLAND WAY,"290 WESTLAND WAY Cobb County, GA",2021-03-30,"$136,000.00",136000,1064,127.81954887218045
68533,4796 HIGHSIDE WAY,"4796 HIGHSIDE WAY Cobb County, GA",2021-03-30,"$466,535.00",466535,2070,225.37922705314008
68534,2688 GREENTREE DR,"2688 GREENTREE DR Cobb County, GA",2021-03-30,"$165,000.00",165000,1391,118.61969805895039
68535,1998 WAYCROSS PASS,"1998 WAYCROSS PASS Cobb County, GA",2021-03-30,"$538,227.00",538227,3648,147.5402960526316
68546,2065 ARROWHEAD TRL,"2065 ARROWHEAD TRL Cobb County, GA",2021-03-30,"$340,000.00",340000,1530,222.22222222222223
68537,3198 WENDWOOD DR,"3198 WENDWOOD DR Cobb County, GA",2021-03-30,"$370,000.00",370000,1680,220.23809523809524
68538,2291 JAY LN,"2291 JAY LN Cobb County, GA",2021-03-30,"$409,000.00",409000,1871,218.59967931587386
68539,4402 BRANDON CT,"4402 BRANDON CT Cobb County, GA",2021-03-30,"$200,000.00",200000,1418,141.04372355430183
68540,3810 CATALINA DR,"3810 CATALINA DR Cobb County, GA",2021-03-30,"$340,000.00",340000,1404,242.16524216524218
68541,1855 KEITH DR,"1855 KEITH DR Cobb County, GA",2021-03-30,"$280,800.00",280800,1952,143.85245901639345
68542,640 ANDERSON WALK,"640 ANDERSON WALK Cobb County, GA",2021-03-30,"$205,000.00",205000,1416,144.77401129943502
68543,4607 HUNTRIDGE DR,"4607 HUNTRIDGE DR Cobb County, GA",2021-03-30,"$405,000.00",405000,2794,144.95347172512527
67776,4764 HIGHSIDE WAY,"4764 HIGHSIDE WAY Cobb County, GA",2021-03-30,"$491,040.00",491040,2097,234.16309012875536
68536,3338 ALEXIS CT,"3338 ALEXIS CT Cobb County, GA",2021-03-30,"$230,000.00",230000,1592,144.47236180904522
68549,1742 SEAYES RD,"1742 SEAYES RD Cobb County, GA",2021-03-30,"$113,000.00",113000,1875,60.266666666666666
68593,2117 HAMBY COVE DR,"2117 HAMBY COVE DR Cobb County, GA",2021-03-30,"$335,000.00",335000,2559,130.91051191871824
68568,3445 N SLOPE CT,"3445 N SLOPE CT Cobb County, GA",2021-03-30,"$575,000.00",575000,2873,200.13922728854857
68567,2155 PAWNEE DR,"2155 PAWNEE DR Cobb County, GA",2021-03-30,"$325,000.00",325000,1592,204.14572864321607
68548,1337 BENBROOKE LN,"1337 BENBROOKE LN Cobb County, GA",2021-03-30,"$500,000.00",500000,3396,147.23203769140164
68566,2960 ALBERTA DR,"2960 ALBERTA DR Cobb County, GA",2021-03-30,"$281,000.00",281000,1546,181.75937904269082
68565,261 SUMTER DR NE,"261 SUMTER DR NE Cobb County, GA",2021-03-30,"$217,000.00",217000,1444,150.2770083102493
68564,1104 HAZELTINE LN,"1104 HAZELTINE LN Cobb County, GA",2021-03-30,"$950,000.00",950000,3741,253.94279604383854
68563,1021 MOOREWOOD LN,"1021 MOOREWOOD LN Cobb County, GA",2021-03-30,"$449,900.00",449900,2428,185.2965403624382
68562,5169 MABLE LAKE DR,"5169 MABLE LAKE DR Cobb County, GA",2021-03-30,"$159,000.00",159000,1248,127.40384615384616
68561,4858 CONDUCTOR WAY SW,"4858 CONDUCTOR WAY SW Cobb County, GA",2021-03-30,"$413,338.00",413338,2873,143.8698224852071
68569,4070 AUDUBON DR,"4070 AUDUBON DR Cobb County, GA",2021-03-30,"$365,000.00",365000,2142,170.4014939309057
68560,2516 NEW MACLAND RD,"2516 NEW MACLAND RD Cobb County, GA",2021-03-30,"$130,000.00",130000,1086,119.70534069981584
68558,858 COUNTRYSIDE CT,"858 COUNTRYSIDE CT Cobb County, GA",2021-03-30,"$455,000.00",455000,2691,169.08212560386474
